wavelength,flux
4571.391669,5.848429
4571.431316,7.532146
4571.470962,6.932057
4571.510609,6.967665
4571.550257,5.504409
4571.589904,3.999145
4571.629552,5.359673
4571.669201,5.435657
4571.70885,4.236642
4571.748499,5.215734
4571.788148,7.950641
4571.827798,5.39325
4571.867448,6.578793
4571.907098,6.702594
4571.946749,6.860198
4571.9864,7.537155
4572.026052,6.27248
4572.065704,6.448921
4572.105356,7.292202
4572.145008,8.951158
4572.184661,9.848813
4572.224314,7.676201
4572.263968,5.288936
4572.303622,4.55383
4572.343276,5.859713
4572.382931,5.729136
4572.422586,6.529044
4572.462241,6.039967
4572.501896,3.545623
4572.541552,3.687564
4572.581209,6.925858
4572.620865,7.756307
4572.660522,7.405161
4572.70018,7.910314
4572.739837,6.968327
4572.779495,5.798861
4572.819154,4.37705
4572.858812,6.711638
4572.898471,5.086429
4572.938131,7.140812
4572.977791,5.273715
4573.017451,8.233615
4573.057111,9.125643
4573.096772,10.25932
4573.136433,7.19563
4573.176094,6.348073
4573.215756,6.868799
4573.255418,5.529664
4573.295081,6.512854
4573.334744,6.446713
4573.374407,8.580091
4573.41407,5.408134
4573.453734,5.816083
4573.493398,4.866477
4573.533063,6.545629
4573.572728,5.786202
4573.612393,4.832841
4573.652059,5.284812
4573.691725,4.990484
4573.731391,4.972625
4573.771058,4.195296
4573.810725,5.686412
4573.850392,6.494346
4573.89006,4.237973
4573.929728,5.270841
4573.969396,6.51145
4574.009065,6.842136
4574.048734,7.149742
4574.088403,5.856799
4574.128073,4.562667
4574.167743,5.960063
4574.207413,5.976682
4574.247084,3.874007
4574.286755,4.11868
4574.326426,5.149976
4574.366098,5.716057
4574.40577,4.947839
4574.445443,6.472899
4574.485116,7.19161
4574.524789,8.708607
4574.564462,5.718071
4574.604136,5.557817
4574.64381,6.452262
4574.683485,8.190986
4574.72316,7.062697
4574.762835,6.425573
4574.80251,7.130917
4574.842186,6.752399
4574.881863,7.184416
4574.921539,6.251404
4574.961216,6.259472
4575.000893,5.944596
4575.040571,8.347303
4575.080249,8.274357
4575.119927,8.351356
4575.159606,8.097031
4575.199285,9.541337
4575.238964,8.776528
4575.278644,6.759518
4575.318324,7.028852
4575.358004,6.585201
4575.397685,6.175463
4575.437366,6.644512
4575.477048,8.991649
4575.516729,7.826905
4575.556412,8.084812
4575.596094,7.430729
4575.635777,6.034278
4575.67546,6.559331
4575.715143,6.633563
4575.754827,8.031573
4575.794511,6.712792
4575.834196,5.725012
4575.873881,6.166013
4575.913566,5.929039
4575.953252,5.897505
4575.992937,5.164331
4576.032624,3.659947
4576.07231,3.309012
4576.111997,4.527976
4576.151684,5.275093
4576.191372,8.215838
4576.23106,7.474
4576.270748,5.717752
4576.310437,6.841954
4576.350126,8.937743
4576.389815,6.534731
4576.429505,6.090871
4576.469195,6.417515
4576.508885,4.676223
4576.548576,5.90417
4576.588267,7.137196
4576.627958,6.336852
4576.66765,7.125931
4576.707342,6.46613
4576.747035,5.196707
4576.786727,7.056922
4576.826421,7.308795
4576.866114,3.821561
4576.905808,4.858354
4576.945502,6.924287
4576.985196,7.897486
4577.024891,6.457987
4577.064587,7.025109
4577.104282,6.970786
4577.143978,6.342534
4577.183674,5.040318
4577.223371,5.255621
4577.263068,5.206112
4577.302765,6.790721
4577.342462,6.149095
4577.38216,6.571795
4577.421859,7.06567
4577.461557,5.181036
4577.501256,4.733499
4577.540956,8.602121
4577.580655,7.07485
4577.620355,6.402902
4577.660056,7.130685
4577.699756,7.534869
4577.739457,6.306131
4577.779159,6.219689
4577.81886,2.955744
4577.858562,2.659933
4577.898265,3.966811
4577.937968,5.747827
4577.977671,3.526079
4578.017374,4.607814
4578.057078,5.159586
4578.096782,6.112898
4578.136487,5.487271
4578.176191,4.759913
4578.215897,5.038151
4578.255602,5.120238
4578.295308,5.162127
4578.335014,7.075018
4578.374721,6.0205
4578.414428,6.21298
4578.454135,6.415776
4578.493842,4.263917
4578.53355,5.291323
4578.573259,6.363585
4578.612967,7.260337
4578.652676,4.86544
4578.692385,6.204602
4578.732095,9.891534
4578.771805,7.017821
4578.811515,8.196096
4578.851226,6.060612
4578.890937,5.834063
4578.930648,4.930093
4578.97036,7.236272
4579.010072,7.662428
4579.049785,3.993098
4579.089497,4.675442
4579.12921,6.169123
4579.168924,6.168323
4579.208638,5.843757
4579.248352,7.028507
4579.288066,7.625871
4579.327781,3.949387
4579.367496,4.22368
4579.407212,8.48133
4579.446928,8.094618
4579.486644,8.378125
4579.52636,5.57338
4579.566077,6.295692
4579.605794,8.580898
4579.645512,5.643608
4579.68523,4.93645
4579.724948,6.132797
4579.764667,8.105082
4579.804386,6.748902
4579.844105,3.922503
4579.883825,5.476279
4579.923545,6.672136
4579.963265,4.953804
4580.002986,6.274157
4580.042707,7.895492
4580.082428,5.990917
4580.12215,6.905614
4580.161872,5.877583
4580.201594,6.465572
4580.241317,6.865595
4580.28104,7.029473
4580.320763,6.858869
4580.360487,3.792105
4580.400211,6.239156
4580.439936,4.728616
4580.47966,4.184873
4580.519386,2.627218
4580.559111,3.086414
4580.598837,7.192654
4580.638563,5.202397
4580.67829,3.882668
4580.718016,3.536684
4580.757744,2.712659
4580.797471,4.313241
4580.837199,4.815671
4580.876927,5.920718
4580.916656,7.47085
4580.956385,7.872042
4580.996114,5.249445
4581.035844,4.911626
4581.075574,6.111553
4581.115304,7.785761
4581.155035,6.841597
4581.194766,5.617271
4581.234497,4.290779
4581.274229,5.584524
4581.313961,6.709102
4581.353693,7.78048
4581.393426,8.681847
4581.433159,9.12187
4581.472892,7.786408
4581.512626,5.92345
4581.55236,6.492459
4581.592095,5.374407
4581.631829,7.416601
4581.671565,6.783907
4581.7113,6.059139
4581.751036,4.896554
4581.790772,5.411026
4581.830509,5.972301
4581.870245,4.641434
4581.909983,5.365136
4581.94972,4.382076
4581.989458,4.690194
4582.029196,6.843609
4582.068935,8.541023
4582.108674,6.704092
4582.148413,6.607374
4582.188153,5.859007
4582.227893,5.003124
4582.267633,5.218398
4582.307374,5.576365
4582.347115,6.364557
4582.386856,6.610606
4582.426598,5.058455
4582.46634,5.897174
4582.506082,4.755483
4582.545825,3.540304
4582.585568,4.931319
4582.625311,6.952977
4582.665055,2.558199
4582.704799,4.007586
4582.744544,6.826573
4582.784288,6.437675
4582.824034,6.198716
4582.863779,5.89612
4582.903525,4.605055
4582.943271,4.161139
4582.983017,5.132904
4583.022764,6.853595
4583.062512,8.594097
4583.102259,7.228281
4583.142007,7.183222
4583.181755,6.878326
4583.221504,6.846853
4583.261253,6.323951
4583.301002,4.34605
4583.340752,3.881363
4583.380502,6.676917
4583.420252,7.569681
4583.460003,6.591173
4583.499754,7.880771
4583.539505,5.915633
4583.579257,7.105627
4583.619009,5.670036
4583.658761,5.878629
4583.698514,6.610233
4583.738267,5.860438
4583.77802,5.180003
4583.817774,6.393354
4583.857528,4.132711
4583.897282,5.565939
4583.937037,5.961349
4583.976792,6.694022
4584.016548,6.142497
4584.056304,6.306091
4584.09606,6.212574
4584.135816,5.055074
4584.175573,7.201971
4584.21533,8.194745
4584.255088,5.242505
4584.294846,6.354466
4584.334604,6.030906
4584.374363,8.077475
4584.414121,8.406449
4584.453881,5.925397
4584.49364,6.992447
4584.5334,7.402774
4584.573161,6.074823
4584.612921,2.057085
4584.652682,3.861431
4584.692444,6.682038
4584.732205,5.649494
4584.771967,7.06718
4584.81173,6.123415
4584.851492,6.824845
4584.891255,4.779117
4584.931019,6.377132
4584.970783,6.252469
4585.010547,5.484808
4585.050311,5.016128
4585.090076,5.914562
4585.129841,6.898728
4585.169607,4.302815
4585.209372,4.890636
4585.249139,5.931997
4585.288905,4.37366
4585.328672,7.211831
4585.368439,8.171249
4585.408207,6.191558
4585.447974,5.052024
4585.487743,7.722492
4585.527511,7.111452
4585.56728,7.240095
4585.60705,5.743586
4585.646819,5.726815
4585.686589,5.565895
4585.726359,5.356755
4585.76613,7.086104
4585.805901,7.249344
4585.845672,9.217557
4585.885444,8.023445
4585.925216,8.425517
4585.964988,7.834198
4586.004761,5.085714
4586.044534,6.738467
4586.084308,9.063811
4586.124081,7.229466
4586.163855,4.795171
4586.20363,5.130102
4586.243405,5.409258
4586.28318,5.429648
4586.322955,6.899285
4586.362731,4.960777
4586.402507,6.78898
4586.442284,8.541024
4586.482061,6.850132
4586.521838,4.838779
4586.561615,4.821472
4586.601393,5.409416
4586.641172,5.670635
4586.68095,4.769003
4586.720729,5.209212
4586.760508,3.744406
4586.800288,6.025002
4586.840068,7.436284
4586.879848,7.444225
4586.919629,5.569155
4586.95941,4.770398
4586.999191,4.64772
4587.038973,4.63743
4587.078755,5.659537
4587.118537,6.697584
4587.15832,6.560508
4587.198103,5.15316
4587.237886,6.947705
4587.27767,6.193819
4587.317454,4.887994
4587.357239,5.776954
4587.397024,4.075183
4587.436809,2.196748
4587.476594,4.361293
4587.51638,4.475296
4587.556166,6.571392
4587.595953,4.304792
4587.63574,4.714751
4587.675527,4.962848
4587.715314,7.31214
4587.755102,8.447925
4587.79489,7.202656
4587.834679,5.973521
4587.874468,4.577669
4587.914257,4.361807
4587.954047,7.330394
4587.993837,7.396885
4588.033627,8.048037
4588.073418,4.989951
4588.113209,3.704542
4588.153,6.698421
4588.192792,9.056996
4588.232584,8.16569
4588.272376,6.579405
4588.312169,5.109279
4588.351962,5.462619
4588.391756,6.039571
4588.431549,9.109666
4588.471343,7.230617
4588.511138,5.666918
4588.550933,6.545272
4588.590728,5.441976
4588.630523,3.353007
4588.670319,4.374309
4588.710115,4.199807
4588.749912,3.636154
4588.789709,3.869656
4588.829506,4.751083
4588.869303,6.878509
4588.909101,6.103232
4588.9489,5.59602
4588.988698,6.648253
4589.028497,7.371431
4589.068296,9.444689
4589.108096,8.868053
4589.147896,5.45714
4589.187696,7.375892
4589.227497,8.005367
4589.267298,5.747367
4589.307099,8.41514
4589.346901,6.607461
4589.386703,8.904593
4589.426506,7.17124
4589.466308,8.229431
4589.506111,8.177854
4589.545915,8.345732
4589.585719,8.235974
4589.625523,7.686829
4589.665327,6.059604
4589.705132,4.992002
4589.744937,7.183794
4589.784743,5.40051
4589.824548,5.290936
4589.864355,6.605233
4589.904161,5.594947
4589.943968,6.779242
4589.983775,5.848961
4590.023583,4.614968
4590.063391,4.989509
4590.103199,7.654615
4590.143008,6.866532
4590.182817,6.163754
4590.222626,5.306504
4590.262436,5.321211
4590.302246,6.123835
4590.342056,5.678352
4590.381867,4.674159
4590.421678,4.312801
4590.461489,6.192722
4590.501301,5.805981
4590.541113,2.552296
4590.580925,4.534354
4590.620738,3.920717
4590.660551,5.467921
4590.700364,6.526811
4590.740178,6.646576
4590.779992,4.878946
4590.819807,6.545175
4590.859622,6.187744
4590.899437,5.458791
4590.939252,4.554022
4590.979068,5.491307
4591.018884,4.109786
4591.058701,5.279395
4591.098518,4.718593
4591.138335,7.103056
4591.178153,4.618277
4591.217971,3.370107
4591.257789,6.209967
4591.297607,6.866716
4591.337426,6.368339
4591.377246,7.925482
4591.417065,7.903624
4591.456885,6.311001
4591.496706,4.782522
4591.536526,8.673524
4591.576347,6.270664
4591.616169,4.982798
4591.655991,5.141593
4591.695813,3.6791
4591.735635,5.54347
4591.775458,5.858213
4591.815281,5.061181
4591.855104,5.126221
4591.894928,6.553163
4591.934752,6.935966
4591.974577,5.167299
4592.014402,5.756244
4592.054227,6.986721
4592.094052,7.005819
4592.133878,6.898911
4592.173704,5.563442
4592.213531,6.13363
4592.253358,3.995873
4592.293185,3.428339
4592.333013,3.033615
4592.372841,5.742563
4592.412669,6.905598
4592.452498,5.303219
4592.492327,6.546481
4592.532156,3.813996
4592.571986,5.165737
4592.611816,8.905566
4592.651646,5.690587
4592.691477,3.917103
4592.731308,3.425046
4592.771139,4.883978
4592.810971,5.823827
4592.850803,6.197886
4592.890635,6.50874
4592.930468,4.846194
4592.970301,5.331527
4593.010135,5.697506
4593.049969,5.722821
4593.089803,4.778383
4593.129637,3.478186
4593.169472,5.736856
4593.209307,5.430957
4593.249143,6.400621
4593.288979,4.20484
4593.328815,6.646193
4593.368652,8.028979
4593.408489,7.11972
4593.448326,9.068037
4593.488163,8.732969
4593.528001,7.11934
4593.56784,7.231931
4593.607678,5.25873
4593.647517,5.789825
4593.687357,6.608238
4593.727196,6.363088
4593.767036,5.605944
4593.806877,3.481938
4593.846718,4.5706
4593.886559,5.284612
4593.9264,5.295341
4593.966242,5.115793
4594.006084,7.011486
4594.045926,5.867545
4594.085769,7.085955
4594.125612,6.605223
4594.165456,5.20549
4594.2053,7.144233
4594.245144,7.238948
4594.284988,6.120126
4594.324833,6.108135
4594.364678,5.105649
4594.404524,5.05574
4594.44437,6.994697
4594.484216,6.491062
4594.524063,4.698646
4594.56391,7.292537
4594.603757,4.769127
4594.643605,4.241541
4594.683453,6.507273
4594.723301,5.93281
4594.76315,5.992867
4594.802999,6.542531
4594.842848,6.134093
4594.882698,5.920311
4594.922548,7.401249
4594.962398,6.804701
4595.002249,7.338154
4595.0421,4.602478
4595.081952,3.508198
4595.121803,6.73317
4595.161655,6.569729
4595.201508,5.319278
4595.241361,6.634028
4595.281214,7.804758
4595.321067,5.876857
4595.360921,6.009848
4595.400775,5.227319
4595.44063,6.844767
4595.480485,7.545962
4595.52034,8.158478
4595.560196,7.690054
4595.600052,6.082346
4595.639908,5.933403
4595.679765,7.130928
4595.719622,7.810697
4595.759479,7.041085
4595.799337,5.881223
4595.839195,6.722239
4595.879053,7.33608
4595.918912,9.034475
4595.958771,5.755094
4595.99863,5.282315
4596.03849,7.658896
4596.07835,6.014443
4596.11821,4.218374
4596.158071,5.941815
4596.197932,7.708792
4596.237794,7.062352
4596.277655,6.667427
4596.317518,6.545455
4596.35738,5.715045
4596.397243,4.549239
4596.437106,4.678944
4596.47697,5.616766
4596.516834,4.514363
4596.556698,5.004426
4596.596562,5.593731
4596.636427,5.813017
4596.676293,2.77534
4596.716158,2.220214
4596.756024,4.783244
4596.79589,5.515881
4596.835757,5.181521
4596.875624,3.305164
4596.915491,6.416459
4596.955359,7.061048
4596.995227,5.651114
4597.035096,4.153958
4597.074964,4.702526
4597.114833,4.121307
4597.154703,2.830837
4597.194573,6.403167
4597.234443,6.955266
4597.274313,7.140066
4597.314184,6.162981
4597.354055,4.876292
4597.393927,6.788747
4597.433798,5.553961
4597.473671,7.454986
4597.513543,5.440363
4597.553416,4.123248
4597.593289,5.835225
4597.633163,7.721964
4597.673037,6.921212
4597.712911,6.681521
4597.752786,6.54237
4597.79266,6.046854
4597.832536,6.050263
4597.872411,5.309635
4597.912287,6.092906
4597.952164,5.767653
4597.99204,4.483624
4598.031917,5.232293
4598.071795,5.210488
4598.111673,5.14416
4598.151551,5.481864
4598.191429,6.168388
4598.231308,6.201358
4598.271187,4.903903
4598.311066,6.63173
4598.350946,6.024485
4598.390826,7.246917
4598.430707,5.668509
4598.470588,5.15406
4598.510469,5.860581
4598.55035,4.826427
4598.590232,6.77661
4598.630114,6.649574
4598.669997,7.199481
4598.70988,6.92435
4598.749763,6.160943
4598.789647,6.315228
4598.829531,5.255649
4598.869415,6.391973
4598.909299,7.258625
4598.949184,4.370591
4598.98907,5.713014
4599.028955,7.792409
4599.068841,5.214789
4599.108728,4.944346
4599.148615,5.776065
4599.188502,4.586381
4599.228389,5.138027
4599.268277,5.651916
4599.308165,6.23377
4599.348053,5.199227
4599.387942,5.760988
4599.427831,5.742817
4599.467721,4.954897
4599.50761,5.061724
4599.547501,7.628233
4599.587391,7.63433
4599.627282,9.123319
4599.667173,8.953881
4599.707065,6.528708
4599.746957,8.752715
4599.786849,10.13268
4599.826742,5.458361
4599.866634,5.754899
4599.906528,5.088315
4599.946421,4.978468
4599.986315,7.016095
4600.02621,7.939456
4600.066104,6.614246
4600.105999,5.984615
4600.145895,4.190104
4600.18579,4.407883
4600.225686,6.558113
4600.265583,7.509951
4600.30548,6.262058
4600.345377,7.042618
4600.385274,5.127452
4600.425172,4.252454
4600.46507,3.975691
4600.504968,4.126281
4600.544867,5.493682
4600.584766,6.092839
4600.624666,5.791075
4600.664566,7.126534
4600.704466,5.419858
4600.744367,7.182222
4600.784267,6.087225
4600.824169,3.717754
4600.86407,3.040088
4600.903972,5.075623
4600.943875,4.896676
4600.983777,6.858781
4601.02368,4.629085
4601.063583,5.285636
4601.103487,6.781128
4601.143391,6.980574
4601.183295,5.164602
4601.2232,5.996147
4601.263105,5.261045
4601.303011,6.752252
4601.342916,6.065653
4601.382822,4.681347
4601.422729,5.842337
4601.462636,5.643739
4601.502543,4.831366
4601.54245,6.718152
4601.582358,6.883845
4601.622266,5.489049
4601.662175,5.962017
4601.702084,4.351501
4601.741993,4.592428
4601.781902,6.237398
4601.821812,6.460145
4601.861722,6.231203
4601.901633,7.932467
4601.941544,5.970776
4601.981455,6.348282
4602.021367,7.084068
4602.061279,10.06065
4602.101191,5.390559
4602.141104,5.091392
4602.181017,5.188082
4602.22093,6.756824
4602.260844,6.779329
4602.300758,6.710259
4602.340672,7.145424
4602.380587,8.037976
4602.420502,5.090039
4602.460418,3.688981
4602.500333,4.272309
4602.540249,5.088702
4602.580166,4.952185
4602.620083,4.554386
4602.66,4.069161
4602.699917,4.89829
4602.739835,4.565886
4602.779753,6.33795
4602.819672,5.688921
4602.859591,4.72664
4602.89951,5.348685
4602.93943,4.76552
4602.97935,3.852406
4603.01927,4.422455
4603.059191,8.059241
4603.099112,6.087142
4603.139033,5.090618
4603.178955,4.915778
4603.218877,4.480136
4603.258799,2.729981
4603.298722,5.835114
4603.338645,6.873003
4603.378568,6.540049
4603.418492,5.791352
4603.458416,7.956072
4603.49834,4.919155
4603.538265,6.487848
4603.57819,7.454532
4603.618116,4.936846
4603.658041,3.751459
4603.697968,2.913943
4603.737894,3.888083
4603.777821,5.909618
4603.817748,5.129986
4603.857676,6.35753
4603.897604,6.275561
4603.937532,6.716784
4603.97746,6.484925
4604.017389,7.072833
4604.057319,6.318205
4604.097248,7.846951
4604.137178,5.770319
4604.177109,7.205215
4604.217039,6.582317
4604.25697,5.545823
4604.296902,5.691568
4604.336833,5.046721
4604.376765,7.244741
4604.416698,6.382464
4604.456631,3.60903
4604.496564,4.768641
4604.536497,3.950036
4604.576431,6.087769
4604.616365,6.418355
4604.656299,3.661841
4604.696234,5.384018
4604.736169,3.897238
4604.776105,2.819594
4604.816041,7.008358
4604.855977,5.981337
4604.895914,5.441101
4604.93585,7.434111
4604.975788,6.667646
4605.015725,6.638915
4605.055663,6.652936
4605.095602,5.044337
4605.13554,6.626037
4605.175479,3.050513
4605.215418,5.211489
4605.255358,3.691051
4605.295298,6.02847
4605.335239,7.358973
4605.375179,4.644338
4605.41512,6.959121
4605.455062,3.468306
4605.495003,5.795201
4605.534946,5.662497
4605.574888,5.543983
4605.614831,4.120164
4605.654774,5.550999
4605.694717,6.3946
4605.734661,9.043265
4605.774605,4.144796
4605.81455,6.531551
4605.854495,4.750477
4605.89444,5.839932
4605.934386,4.833896
4605.974331,6.988475
4606.014278,7.696791
4606.054224,6.154846
4606.094171,2.438338
4606.134119,4.847835
4606.174066,6.669851
4606.214014,2.751073
4606.253962,4.779969
4606.293911,5.521941
4606.33386,7.032495
4606.37381,6.53606
4606.413759,5.496852
4606.453709,6.019843
4606.49366,7.15094
4606.533611,6.623358
4606.573562,4.579302
4606.613513,6.403922
4606.653465,5.503685
4606.693417,5.399618
4606.733369,6.106936
4606.773322,4.543037
4606.813276,5.612322
4606.853229,4.881595
4606.893183,4.997274
4606.933137,4.780075
4606.973092,6.535542
4607.013047,6.630681
4607.053002,6.015135
4607.092957,5.495401
4607.132913,6.499636
4607.17287,6.421027
4607.212826,7.61516
4607.252783,5.754188
4607.292741,5.413766
4607.332698,6.942015
4607.372656,5.373271
4607.412615,5.755016
4607.452574,4.69915
4607.492533,2.648808
4607.532492,4.751328
4607.572452,4.715015
4607.612412,4.091459
4607.652372,4.515665
4607.692333,6.420161
4607.732294,6.258434
4607.772256,5.347583
4607.812218,5.064934
4607.85218,5.842249
4607.892142,6.377032
4607.932105,6.186428
4607.972069,7.016127
4608.012032,5.577966
4608.051996,6.898283
4608.09196,5.385628
4608.131925,5.675957
4608.17189,5.784747
4608.211855,6.002272
4608.251821,6.165757
4608.291787,6.77219
4608.331753,7.040975
4608.37172,5.157614
4608.411687,7.009991
4608.451654,6.694507
4608.491622,7.128932
4608.53159,5.878791
4608.571559,6.158054
4608.611527,6.114689
4608.651496,6.488549
4608.691466,5.049367
4608.731436,5.192311
4608.771406,5.826441
4608.811376,3.451335
4608.851347,5.876054
4608.891319,4.457836
4608.93129,3.842278
4608.971262,1.568921
4609.011234,3.768181
4609.051207,6.426894
4609.09118,5.763548
4609.131153,4.953126
4609.171127,6.276922
4609.211101,7.512613
4609.251075,7.34031
4609.29105,6.582562
4609.331025,4.328618
4609.371,6.976995
4609.410976,3.665471
4609.450952,6.185221
4609.490928,6.324971
4609.530905,6.370832
4609.570882,6.443669
4609.610859,6.866239
4609.650837,5.274276
4609.690815,6.281427
4609.730794,5.105571
4609.770773,4.956569
4609.810752,4.680943
4609.850731,5.694154
4609.890711,6.130226
4609.930691,5.713666
4609.970672,4.722516
4610.010653,4.371631
4610.050634,5.498884
4610.090616,4.017911
4610.130598,5.056438
4610.17058,6.867704
4610.210563,5.706434
4610.250546,5.495472
4610.290529,5.731351
4610.330513,5.423291
4610.370497,5.635746
4610.410481,4.209883
4610.450466,4.80865
4610.490451,4.586219
4610.530436,6.741384
4610.570422,5.651601
4610.610408,6.475288
4610.650395,5.786364
4610.690382,6.283293
4610.730369,4.188584
4610.770356,4.955679
4610.810344,4.972867
4610.850332,5.069499
4610.890321,4.92556
4610.93031,6.389944
4610.970299,5.980126
4611.010288,8.676657
4611.050278,8.487196
4611.090269,4.483081
4611.130259,3.67355
4611.17025,3.808306
4611.210242,6.975066
4611.250233,5.872171
4611.290225,3.535285
4611.330218,6.044103
4611.37021,6.078341
4611.410203,6.477428
4611.450197,5.451265
4611.49019,5.608302
4611.530185,5.307017
4611.570179,5.586392
4611.610174,4.288964
4611.650169,4.667624
4611.690164,5.981039
4611.73016,6.642085
4611.770156,6.418583
4611.810153,6.688726
4611.85015,6.595366
4611.890147,8.164085
4611.930145,7.10543
4611.970142,7.203439
4612.010141,8.374433
4612.050139,6.552864
4612.090138,6.642019
4612.130138,5.821704
4612.170137,5.972683
4612.210137,7.989861
4612.250138,7.926285
4612.290138,6.900765
4612.330139,7.193429
4612.370141,6.133442
4612.410142,6.302835
4612.450144,5.126127
4612.490147,5.315457
4612.53015,6.213032
4612.570153,6.731538
4612.610156,6.118748
4612.65016,4.7867
4612.690164,5.825224
4612.730169,5.647839
4612.770173,3.802716
4612.810179,4.474513
4612.850184,6.94753
4612.89019,6.949692
4612.930196,7.026866
4612.970203,6.750605
4613.01021,6.006834
4613.050217,6.050309
4613.090225,6.484395
4613.130233,6.327829
4613.170241,5.777919
4613.21025,7.497612
4613.250259,6.759081
4613.290268,4.096812
4613.330278,5.771596
4613.370288,6.565377
4613.410298,4.41584
4613.450309,6.179192
4613.49032,5.992329
4613.530331,3.918602
4613.570343,5.959683
4613.610355,3.85141
4613.650368,3.343474
4613.690381,5.392349
4613.730394,6.483964
4613.770407,7.840179
4613.810421,4.942958
4613.850435,4.707983
4613.89045,5.569217
4613.930465,5.003282
4613.97048,5.069034
4614.010496,6.391946
4614.050512,9.855392
4614.090528,6.93054
4614.130545,7.228489
4614.170562,6.988345
4614.210579,6.197845
4614.250597,7.320617
4614.290615,5.500711
4614.330633,4.634901
4614.370652,3.754733
4614.410671,5.305824
4614.45069,5.625868
4614.49071,6.075552
4614.53073,7.563652
4614.570751,6.008367
4614.610771,4.441641
4614.650792,4.839194
4614.690814,6.020044
4614.730836,6.305479
4614.770858,6.548145
4614.810881,7.379683
4614.850903,4.813545
4614.890927,6.763359
4614.93095,5.156111
4614.970974,7.021687
4615.010998,8.005994
4615.051023,7.595641
4615.091048,7.086241
4615.131073,6.736579
4615.171099,3.154362
4615.211125,7.889311
4615.251151,4.496815
4615.291178,5.598169
4615.331205,4.183016
4615.371233,5.833173
4615.41126,7.205772
4615.451288,4.640206
4615.491317,5.075784
4615.531346,8.212996
4615.571375,5.618824
4615.611404,6.337259
4615.651434,5.638652
4615.691464,6.329482
4615.731495,6.668663
4615.771526,7.501705
4615.811557,5.65606
4615.851589,8.199603
4615.89162,5.167739
4615.931653,7.418176
4615.971685,7.449436
4616.011718,8.261798
4616.051752,6.735053
4616.091785,6.727521
4616.131819,7.07951
4616.171854,4.835889
4616.211888,5.170061
4616.251923,5.576451
4616.291959,7.128725
4616.331994,7.3935
4616.37203,5.382343
4616.412067,4.618038
4616.452104,6.038035
4616.492141,5.581292
4616.532178,5.859782
4616.572216,4.636122
4616.612254,4.440329
4616.652293,7.672964
4616.692332,7.717868
4616.732371,5.978383
4616.77241,7.589479
4616.81245,7.182424
4616.852491,4.664913
4616.892531,6.128333
4616.932572,7.032848
4616.972613,5.746342
4617.012655,5.605874
4617.052697,6.612445
4617.092739,5.325767
4617.132782,6.382571
4617.172825,6.321983
4617.212868,5.02516
4617.252912,5.420877
4617.292956,7.736534
4617.333001,6.852554
4617.373045,5.257723
4617.41309,5.61587
4617.453136,7.112091
4617.493182,6.111468
4617.533228,9.604151
4617.573274,6.52191
4617.613321,5.261131
4617.653368,4.514113
4617.693416,5.236932
4617.733464,3.295074
4617.773512,5.139393
4617.813561,6.442558
4617.85361,7.338868
4617.893659,5.37559
4617.933709,6.246145
4617.973758,8.405437
4618.013809,5.795767
4618.053859,5.851519
4618.09391,7.719967
4618.133962,6.813025
4618.174014,7.130558
4618.214066,5.714715
4618.254118,5.889378
4618.294171,6.141219
4618.334224,7.343605
4618.374277,8.088569
4618.414331,9.612002
4618.454385,7.258147
4618.49444,9.096814
4618.534495,7.74307
4618.57455,7.639409
4618.614605,7.676219
4618.654661,11.12413
4618.694717,9.699128
4618.734774,8.399158
4618.774831,6.506826
4618.814888,9.761774
4618.854946,10.64813
4618.895004,8.526226
4618.935062,7.024435
4618.975121,8.750837
4619.01518,7.692941
4619.055239,4.754575
4619.095299,5.775125
4619.135359,6.883166
4619.175419,3.657695
4619.21548,4.315904
4619.255541,4.966797
4619.295602,6.639903
4619.335664,8.432882
4619.375726,5.37229
4619.415789,4.445354
4619.455852,6.251449
4619.495915,6.153402
4619.535978,6.646386
4619.576042,7.1351
4619.616106,4.419173
4619.656171,4.56993
4619.696236,6.655097
4619.736301,7.155684
4619.776367,6.516755
4619.816433,5.85011
4619.856499,6.867679
4619.896566,5.630581
4619.936633,5.555035
4619.9767,5.16653
4620.016768,6.644083
4620.056836,6.869742
4620.096904,5.091737
4620.136973,4.416438
4620.177042,3.8532
4620.217111,6.011497
4620.257181,3.424937
4620.297251,8.193174
4620.337322,9.304338
4620.377393,5.609167
4620.417464,6.76957
4620.457535,5.51186
4620.497607,6.288036
4620.537679,6.230973
4620.577752,6.599379
4620.617825,4.532903
4620.657898,6.114194
4620.697972,5.276876
4620.738046,9.151988
4620.77812,6.428946
4620.818195,5.313821
4620.85827,8.792379
4620.898345,9.076152
4620.938421,9.184033
4620.978497,6.341093
4621.018573,6.472382
4621.05865,7.365816
4621.098727,6.585833
4621.138804,9.437827
4621.178882,8.120224
4621.21896,9.429376
4621.259039,8.082324
4621.299117,7.222438
4621.339196,8.492407
4621.379276,8.817863
4621.419356,6.6557
4621.459436,7.18208
4621.499517,6.176685
4621.539597,6.221011
4621.579679,5.208574
4621.61976,5.502966
4621.659842,7.399428
4621.699925,7.899686
4621.740007,6.894611
4621.78009,7.355154
4621.820174,5.698974
4621.860257,6.547048
4621.900341,5.713895
4621.940426,6.509534
4621.98051,8.269909
4622.020595,10.20288
4622.060681,6.954065
