Name,Disc. Date,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch
SDSS-II SN 6491,2005-10-12,1h06m35.58s,0d32m26.7s,22,2,20,736,1812,725
SDSS-II SN 6496,2005-10-21,20h44m15.84s,0d03m07.333s,17,9,8,795,1717,1005
SDSS-II SN 6501,2005-10-14,21h00m37.652s,0d07m53.38s,14,7,7,781,1372,1054
SDSS-II SN 6530,2005-10-12,0h57m18.984s,0d01m16.88s,8,2,6,736,747,725
SDSS-II SN 6556,2005-10-21,0h28m03.79s,-1d04m27.1s,14,4,10,747,751,715
SDSS-II SN 6618,2005-10-20,2h47m40.72s,0d57m51.12s,8,2,6,724,1109,729
SDSS-II SN 6641,2005-10-12,20h45m45.12s,-0d13m17.2668s,14,7,7,786,1380,1014
SDSS-II SN 6654,2005-09-21,21h31m37.44s,-0d17m10.6296s,565,192,373,762,2164,311
SDSS-II SN 6683,2005-10-23,21h48m51.36s,0d36m45.3s,6,4,2,784,1058,1059
SDSS-II SN 6696,2005-10-21,22h36m19.04s,0d28m45.3s,3,1,2,422,2182,2182
SDSS-II SN 6709,2005-10-21,23h35m58.286s,0d36m49.19s,8,4,4,738,699,339
SDSS-II SN 6807,2005-11-02,22h32m16.56s,-1d08m44.016s,2,1,1,434,2170,2171
SDSS-II SN 6813,2005-10-12,1h49m04.872s,0d03m26s,6,4,2,373,1103,1103
SDSS-II SN 6816,2005-10-22,2h18m04.929s,0d06m43.56s,6,2,4,698,1098,1098
SDSS-II SN 6831,2005-10-20,2h20m02.696s,0d43m17.33s,4,2,2,696,1100,1100
SDSS-II SN 6851,2005-10-23,3h28m25.087s,-0d02m54.71s,8,2,6,698,1149,794
SDSS-II SN 6861,2005-10-21,23h17m43.68s,-1d06m49.39s,6,4,2,788,341,341
SDSS-II SN 6873,2005-10-20,3h30m10.44s,0d46m18.05s,7,2,5,695,1499,799
SDSS-II SN 6877,2005-09-28,3h30m01.56s,0d37m16.5s,7,2,5,673,1521,821
SDSS-II SN 6883,2005-10-21,21h18m14.4s,0d52m58.465s,11,7,4,433,2113,1061
SDSS-II SN 6889,2005-10-12,21h46m52.79s,0d54m34.21s,12,6,6,773,1069,309
SDSS-II SN 6895,2005-10-23,22h00m46.29s,0d55m41.68s,13,8,5,442,1419,1064
SDSS-II SN 6896,2005-10-23,22h01m00.898s,1d01m00.53s,27,12,15,442,1419,295
SDSS-II SN 6913,2005-10-23,23h00m59.966s,1d02m12.11s,12,8,4,437,1082,340
SDSS-II SN 696,2005-09-03,23h36m43.2s,-1d01m13.584s,10,4,6,690,746,385
SDSS-II SN 7051,2005-10-12,23h54m10.08s,0d01m30.1s,8,2,6,722,1058,376
SDSS-II SN 7056,2005-10-21,0h09m23.062s,0d08m11.893s,20,2,18,731,1075,711
SDSS-II SN 7099,2005-10-20,22h51m33.17s,1d10m02.5s,8,6,2,434,1084,1085
SDSS-II SN 7119,2005-10-25,21h03m57.36s,-0d04m13.2348s,7,2,5,435,1048,313
SDSS-II SN 7194,2005-10-14,2h28m38.59s,-0d28m09.6s,62,54,8,356,1095,734
SDSS-II SN 7195,2005-10-30,2h28m58.49s,-0d32m00.8s,62,54,8,372,1079,718
SDSS-II SN 7365,2005-09-23,23h29m16.08s,0d34m47.3s,38,19,19,759,1493,3
SDSS-II SN 7373,2005-10-28,23h31m13.177s,0d35m17.9s,53,22,31,745,1458,312
SDSS-II SN 7374,2005-10-23,23h32m03.06s,0d37m12.98s,250,105,145,740,1460,316
SDSS-II SN 7413,2005-09-09,1h00m10.891s,0d28m28.99s,6,2,4,703,792,758
SDSS-II SN 7457,2005-11-02,23h23m36.756s,-0d22m19.85s,18,6,12,799,1454,1027
SDSS-II SN 7479,2005-10-31,0h28m54.194s,-0d24m34.13s,10,4,6,757,692,692
SDSS-II SN 7502,2005-10-12,1h32m32.38s,-0d22m07.7s,8,4,4,381,1095,358
SDSS-II SN 7594,2005-09-21,22h58m36.24s,0d53m57.383s,12,8,4,405,1114,372
SDSS-II SN 7600,2005-10-28,23h10m27.36s,-1d06m27.68s,14,10,4,796,1077,350
SDSS-II SN 7644,2005-11-23,23h35m44.41s,0d52m06.02s,8,4,4,771,666,306
SDSS-II SN 7663,2005-10-26,0h52m45.802s,0d55m31.58s,10,2,8,752,1076,698
SDSS-II SN 7699,2005-10-21,0h24m57.293s,-1d12m56.51s,10,4,6,747,736,715
SDSS-II SN 7701,2005-10-26,0h26m04.076s,-1d13m43.48s,10,4,6,752,731,710
SDSS-II SN 7713,2005-10-26,0h46m38.784s,-1d15m21.6s,6,2,4,752,711,698
SDSS-II SN 7717,2005-10-26,0h57m45.72s,-1d13m56.4s,10,2,8,752,1070,1060
SDSS-II SN 7725,2005-10-23,22h30m53.28s,-0d42m22.4244s,2,1,1,424,2180,2181
SDSS-II SN 773,2005-09-03,1h38m30.792s,-0d51m46.008s,12,4,8,334,1141,752
SDSS-II SN 7736,2005-10-23,21h51m00.72s,0d07m04.9548s,13,11,2,796,1060,1060
SDSS-II SN 7780,2005-10-27,20h40m52.08s,-0d05m07.6452s,14,4,10,472,1711,280
SDSS-II SN 779,2005-09-15,1h46m41.7s,-1d01m14.1s,6,4,2,346,1130,1131
SDSS-II SN 7794,2005-10-26,0h22m02.136s,0d04m29.65s,31,30,1,782,1454,1454
SDSS-II SN 7802,2005-10-27,23h02m18.269s,0d43m45.03s,7,5,2,441,1078,1078
SDSS-II SN 7803,2005-10-20,23h04m20.748s,0d41m25.76s,7,5,2,434,1085,1085
SDSS-II SN 7822,2005-10-20,23h14m59.52s,-0d00m25.956s,8,4,4,787,1436,1086
SDSS-II SN 7824,2005-10-27,23h15m15.134s,-0d04m50.85s,8,4,4,794,1429,1079
SDSS-II SN 7835,2005-10-20,0h05m49.9776s,-0d04m49.9908s,14,2,12,730,748,712
SDSS-II SN 7851,2005-10-20,0h08m39.785s,0d42m04.464s,30,2,28,730,1080,330
SDSS-II SN 7882,2005-10-21,1h08m13.023s,0d10m23.9s,5,1,4,745,1803,1802
SDSS-II SN 7884,2005-10-12,1h27m04.184s,0d07m24.49s,6,4,2,381,722,723
SDSS-II SN 7954,2005-11-03,22h10m42.481s,0d20m51.99s,57,9,48,453,1753,325
SDSS-II SN 7986,2005-10-20,22h10m29.04s,-0d26m15.216s,52,9,43,439,1765,1036
SDSS-II SN 8004,2005-10-27,23h10m06.84s,-0d33m28.72s,8,6,2,793,1079,1079
SDSS-II SN 8062,2005-10-21,23h11m54.479s,0d04m37.45s,12,10,2,787,1085,1085
SDSS-II SN 8092,2005-10-14,3h20m36.286s,0d05m38.26s,10,2,8,689,1157,1157
SDSS-II SN 8114,2005-10-20,23h28m51.992s,0d13m42.29s,298,223,75,786,1466,0
SDSS-II SN 8138,2005-10-30,0h45m51.98s,0d22m41s,8,2,6,756,734,706
SDSS-II SN 8160,2005-10-20,2h15m03.67s,-1d06m01.8s,6,4,2,735,1089,1090
SDSS-II SN 8165,2005-10-26,3h20m54.07s,-1d06m33.8s,10,2,8,701,1145,725
SDSS-II SN 8216,2005-10-30,22h05m04.677s,-0d03m07.91s,18,5,13,449,1428,287
SDSS-II SN 8254,2005-11-03,23h24m39.36s,0d49m11.9s,23,10,13,800,1452,1026
SDSS-II SN 8280,2005-10-27,0h34m17.558s,0d47m44.02s,18,2,16,757,703,368
SDSS-II SN 8290,2005-11-09,3h41m56.424s,1d10m04.08s,4,2,2,709,1122,1122
SDSS-II SN 8307,2005-10-23,2h26m25.087s,0d47m26.32s,64,4,60,699,1096,2
SDSS-II SN 8327,2005-10-23,3h28m58.176s,0d40m35.8s,7,2,5,698,1496,796
SDSS-II SN 8421,2005-11-01,0h58m04.32s,-0d56m02.9s,18,4,14,758,1092,700
SDSS-II SN 8457,2005-09-28,3h19m16.656s,-0d50m18.726s,10,2,8,673,1173,753
SDSS-II SN 8576,2005-10-20,0h55m27.792s,-0d09m41.2092s,8,2,6,746,751,704
SDSS-II SN 8577,2005-10-27,0h57m11.256s,-0d07m44.922s,8,2,6,751,732,710
SDSS-II SN 8600,2005-10-26,2h57m04.987s,-0d05m32.72s,16,2,14,340,1148,9
SDSS-II SN 8605,2005-10-14,3h24m09.24s,-0d00m10.782s,6,2,4,689,1157,1157
SDSS-II SN 8607,2005-10-31,21h34m20.872s,0d09m07.05s,515,149,366,802,2124,265
SDSS-II SN 8651,2005-10-30,1h54m59.76s,-0d31m22.2312s,5,2,3,391,1086,1086
SDSS-II SN 8662,2005-10-20,2h29m46.44s,-0d28m58.2s,60,54,6,362,1096,728
SDSS-II SN 8700,2005-10-26,2h20m26.326s,0d13m37.88s,2,1,1,702,1094,1094
SDSS-II SN 8730,2005-10-26,2h09m05.88s,-0d40m49.1052s,8,4,4,386,1092,1092
SDSS-II SN 8888,2005-11-03,0h20m39.773s,0d19m13.94s,69,60,9,790,1446,316
SDSS-II SN 8912,2005-11-03,20h58m21.84s,-0d09m38.754s,10,6,4,801,1352,1034
SDSS-II SN 893,2005-09-03,0h21m58.61s,-0d07m54s,71,56,15,729,1507,377
SDSS-II SN 9020,2005-10-25,23h08m27.6s,-0d55m11.6s,12,6,6,793,1080,353
SDSS-II SN 904,2005-09-03,1h24m22.896s,-0d07m29.5788s,6,4,2,342,761,762
SDSS-II SN 9052,2005-10-30,1h24m09.884s,-0d28m58.84s,10,4,6,399,1061,705
SDSS-II SN 9109,2005-10-31,1h45m33.38s,0d51m02.66s,10,4,6,392,1084,706
SDSS-II SN 9132,2005-10-31,1h05m01.259s,0d32m24.43s,18,2,16,755,727,691
SDSS-II SN 9133,2005-11-02,1h06m34.191s,0d27m39.12s,8,2,6,757,725,704
SDSS-II SN 9194,2005-10-21,0h07m32.9568s,-0d47m49.074s,12,2,10,731,1073,712
SDSS-II SN 9239,2005-10-27,0h24m56.071s,-1d03m07.2s,12,4,8,753,732,709
SDSS-II SN 9268,2005-10-30,20h46m44.88s,-0d10m27.264s,18,7,11,804,1708,281
SDSS-II SN 9326,2005-10-30,22h57m15.911s,0d37m42.36s,31,8,23,444,1437,1026
SDSS-II SN 9353,2005-11-01,23h31m08.16s,0d41m57.894s,47,22,25,798,1454,308
SDSS-II SN 9424,2005-10-31,22h17m21.6s,0d05m50.88s,53,4,49,777,2118,329
SDSS-II SN 9458,2005-10-25,2h43m13.968s,-0d09m42.7536s,2,1,1,728,2219,2220
SDSS-II SN 9551,2005-10-26,1h32m55.968s,0d05m01.781s,8,4,4,387,1086,710
SDSS-II SN 9557,2005-10-31,2h00m11.952s,0d01m31.47s,11,4,7,391,1452,1086
SDSS-II SN 9558,2005-10-30,1h03m56.388s,0d22m52.82s,12,2,10,754,728,707
SDSS-II SN 9594,2005-11-07,1h10m51.432s,0d07m18.12s,15,2,13,762,1828,700
SDSS-II SN 9595,2005-10-26,1h12m57.216s,0d08m21.142s,19,2,17,750,2158,707
SDSS-II SN 9704,2005-10-25,23h37m18.96s,-0d33m51.1s,12,4,8,742,1037,333
SDSS-II SN 9817,2005-11-11,0h20m09.122s,0d35m53.65s,16,8,8,781,706,308
SDSS-II SN 986,2005-09-03,23h31m14.88s,1d08m30.408s,10,6,4,739,1106,390
SDSS-II SN 9895,2005-11-02,2h21m03.83s,0d30m15.71s,4,2,2,709,1087,1087
SDSS-II SN 9954,2005-11-05,0h26m20.19s,-0d25m31.6s,8,4,4,762,724,724
SN Primo,2010-10-10,3h32m38.01s,-27d46m39.08s,222,125,97,2526,59,41
SN150G,2004-04-03,12h37m09.5s,62d22m15.5s,211,77,134,65,2531,22
SN2003im,2003-09-30,0h44m59.28s,-8d53m11.5s,4,2,2,9,21,21
SN2003jj,2003-10-22,1h07m58.52s,0d03m01.9s,4,1,3,15,2575,2532
SN2003jk,2003-10-22,1h08m06.17s,0d02m20.6s,5,1,4,15,2575,2532
SN2003jo,2003-10-22,23h25m24.03s,-9d26m00.6s,7,1,6,58,2530,1090
SN2003jr,2003-10-24,1h11m06.23s,0d13m44.2s,11,2,9,17,2572,1445
SN2003ju,2003-10-24,23h27m01.71s,-9d24m04.5s,20,2,18,60,2528,316
SN2003kk,2003-11-15,23h25m36.06s,-9d31m44.7s,12,2,10,82,2506,1066
SN2003kl,2003-11-17,1h09m48.8s,1d00m05.6s,8,1,7,41,2507,314
SN2003ku,2003-11-23,1h08m36.25s,-0d33m20.8s,10,2,8,47,2543,1414
SN2003kv,2003-11-27,2h09m42.52s,-3d46m48.6s,14,2,12,5,2567,1088
SN2003lc,2003-12-26,1h23m25.82s,30d47m14.9s,10,2,8,118,1758,1051
SN2003le,2003-12-13,1h08m08.73s,0d27m09.7s,10,2,8,67,2481,1415
SN2003lf,2003-12-13,1h08m49.81s,-0d44m13.5s,10,2,8,67,2523,1394
SN2003lj,2003-12-15,1h12m10.03s,0d19m51.3s,11,2,9,69,2839,1393
SN2003ll,2003-12-15,2h35m41.19s,-8d06m29.6s,11,2,9,20,2552,311
SN2004at,2004-03-12,10h58m45.18s,59d29m12s,42,2,40,46,1433,311
SN2004bj,2004-04-22,13h16m18.03s,7d02m52.7s,5,2,3,7,1463,740
SN2004bk,2004-04-22,13h37m28.72s,4d06m11.3s,3,1,2,6,2547,2547
SN2004cd,2004-05-14,13h44m50.7s,-0d03m48.3s,4,1,3,2,2191,359
SN2004cn,2004-04-17,12h27m28.109s,42d20m28.6s,4,2,2,21,1048,1049
SN2004co,2004-04-17,13h28m33.99s,41d51m08.3s,5,2,3,14,2525,51
SN2004ey,2004-10-14,21h49m07.81s,0d26m39.2s,6,4,2,410,1432,1433
SN2004fd,2004-10-21,2h43m15.25s,32d25m25.6s,3,2,1,363,1056,1057
SN2004fh,2004-10-09,23h28m27.2s,-8d36m55.2s,16,4,12,35,2177,353
SN2004fj,2004-10-11,1h09m51.07s,0d27m21s,10,2,8,370,2178,1092
SN2004fk,2004-10-11,1h13m35.84s,-0d09m27.6s,14,2,12,370,2538,1087
SN2004fl,2004-10-11,23h26m57.92s,-9d37m19.1s,12,2,10,413,2175,735
SN2004fm,2004-10-11,23h26m58.14s,-9d37m19.4s,13,2,11,413,2175,735
SN2004fn,2004-10-11,23h30m20.12s,-9d58m30.7s,17,4,13,37,2175,351
SN2004fo,2004-10-13,1h13m28.97s,0d35m16.3s,19,2,17,16,2536,1074
SN2004fq,2004-10-13,23h27m45.64s,-8d31m12.8s,22,4,18,39,2173,349
SN2004fu,2004-11-04,20h35m11.54s,64d48m25.7s,6,2,4,128,1029,982
SN2004gs,2004-12-12,8h38m23.851s,17d37m52.85s,8,1,7,279,1171,41
SN2004ha,2004-11-06,2h04m27s,-4d52m46s,71,2,69,29,2201,1802
SN2004hb,2004-11-06,2h08m09.7s,-4d41m51.8s,64,1,63,350,2201,1802
SN2004hd,2004-11-14,2h08m48.21s,-4d26m10.4s,31,1,30,358,2193,1794
SN2004hg,2004-11-16,2h34m55.19s,-8d30m43.6s,13,2,11,25,2215,2
SN2004hh,2004-11-20,2h06m25.01s,-4d38m04s,39,1,38,364,2187,1788
SN2004hk,2004-12-05,23h27m04.38s,-8d38m45.1s,19,4,15,92,2120,296
SN2004hl,2004-12-07,1h13m38.17s,-0d27m39s,18,2,16,427,2121,1030
SN2004hn,2004-12-09,1h13m32.38s,0d37m15.3s,19,2,17,73,2479,1017
SN2004ho,2004-12-09,2h06m16.03s,-3d52m27.7s,15,2,13,383,2192,710
SN2004hp,2004-12-09,2h09m35.52s,-3d46m23.5s,14,2,12,383,2189,710
SN2004hr,2004-12-11,1h08m48.33s,0d00m49.5s,3,1,2,431,1064,1030
SN2004ia,2004-10-08,2h18m02.3s,-0d33m32.4s,4,2,2,319,1477,1478
SN2004id,2004-10-16,0h06m29.64s,-0d28m22.3s,12,2,10,361,1443,1081
SN2004ie,2004-10-16,22h01m46.58s,1d14m12s,17,4,13,69,1791,667
SN2004if,2004-10-16,22h39m08.54s,-0d51m54.6s,13,11,2,66,1432,1433
SN2004ig,2004-10-24,0h05m51.79s,-0d59m45.1s,6,4,2,412,1109,1110
SN2004ij,2004-11-05,1h21m11.54s,-0d55m09.2s,13,4,9,40,2548,1420
SN2004ik,2004-11-05,1h44m55.51s,-0d05m58.1s,10,4,6,32,1454,1066
SN2004il,2004-11-05,3h07m02.69s,-0d00m40.1s,19,2,17,343,1853,1080
SN2005A,2005-01-05,2h30m43.25s,-2d56m19.8s,4,2,2,46,304,304
SN2005G,2005-01-14,13h44m32.79s,4d46m44.3s,5,2,3,273,2281,843
SN2005S,2005-01-22,14h08m28.84s,7d03m27.2s,6,3,3,255,1179,98
SN2005ac,2005-02-04,13h39m55.953s,0d52m17.17s,5,2,3,294,2260,792
SN2005ai,2005-02-12,7h10m32.76s,75d21m29.1s,5,3,2,129,18,19
SN2005ca,2005-05-12,13h32m38.55s,11d48m33.7s,2,1,1,6,713,714
SN2005cc,2005-05-19,13h57m04.85s,41d50m41.8s,3,1,2,347,2119,2119
SN2005co,2005-06-20,23h30m53.58s,-2d56m18.4s,12,4,8,250,1172,468
SN2005cr,2005-06-24,12h22m17.21s,12d23m49.3s,6,2,4,450,688,688
SN2005dh,2005-08-10,15h54m03.32s,23d08m09.9s,5,3,2,53,651,338
SN2005ed,2005-09-09,0h02m49.36s,0d45m04.8s,16,2,14,689,789,752
SN2005ef,2005-09-09,0h58m22.87s,0d40m44.6s,12,2,10,703,780,746
SN2005eg,2005-09-09,1h02m08.49s,-0d52m44.5s,10,2,8,703,779,758
SN2005eh,2005-09-09,21h49m44.4s,0d39m27.248s,6,4,2,740,1102,1103
SN2005ej,2005-09-23,18h53m38.48s,66d13m59.3s,7,3,4,406,657,657
SN2005eq,2005-09-30,3h08m49.31s,-7d01m59.7s,8,4,4,674,825,745
SN2005eu,2005-10-04,2h27m43.3s,28d10m37.8s,21,6,15,676,2238,38
SN2005ev,2005-10-06,2h31m04.93s,27d42m06.5s,4,2,2,678,1110,1110
SN2005ex,2005-09-03,1h41m51.28s,-0d52m36.3s,12,6,6,688,1139,752
SN2005fb,2005-09-10,3h01m17.544s,-0d38m38.63s,10,2,8,652,1195,1168
SN2005fd,2005-09-10,21h35m11.76s,0d09m47.3s,291,105,186,43,1833,0
SN2005fe,2005-09-10,22h19m27.32s,0d29m39.9s,245,110,135,740,1823,365
SN2005ff,2005-09-10,22h30m41.04s,-0d46m34.47s,2,1,1,381,2223,2224
SN2005fh,2005-09-10,23h17m29.736s,0d25m47.3s,12,4,8,746,1125,388
SN2005fi,2005-09-11,0h07m58.69s,0d38m17.4s,20,2,18,691,1119,369
SN2005fn,2005-09-13,20h48m53.05s,0d11m28s,10,6,4,757,1085,328
SN2005fq,2005-09-14,0h53m44.05s,-0d33m36.8s,9,2,7,710,1501,740
SN2005fr,2005-09-14,1h08m22.02s,-0d05m46.7s,10,2,8,708,1882,753
SN2005ft,2005-09-14,2h42m04.98s,-0d32m27s,2,1,1,687,2260,2261
SN2005fv,2005-09-15,3h05m22.42s,0d51m30.1s,14,2,12,657,1185,765
SN2005fx,2005-09-15,22h56m48.34s,0d24m03.9s,26,8,18,399,1482,1071
SN2005fy,2005-09-16,3h20m21.7s,-0d53m08.1s,10,2,8,661,1185,765
SN2005fz,2005-09-21,21h03m41.22s,0d34m10.3s,23,7,16,758,1402,320
SN2005gc,2005-09-22,1h21m37.584s,-0d58m38.01s,12,4,8,361,1133,743
SN2005gd,2005-09-22,1h47m51.048s,0d38m25.8s,6,4,2,353,1123,1123
SN2005ge,2005-09-22,2h18m14.73s,0d47m47.6s,12,2,10,668,1153,1128
SN2005gf,2005-09-22,22h16m16.61s,0d42m29.5s,217,114,103,752,2157,353
SN2005gg,2005-09-22,22h18m41.16s,0d38m21.1s,220,114,106,752,2211,353
SN2005gh,2005-09-23,20h50m36.35s,-0d21m14.8s,7,6,1,760,1392,1392
SN2005gj,2005-10-01,3h01m11.96s,-0d33m13.9s,10,2,8,673,1174,1147
SN2005go,2005-09-14,1h10m49.18s,1d00m28.4s,7,4,3,708,1839,740
SN2005gq,2005-09-22,3h33m48.97s,0d42m33.7s,6,2,4,665,1167,825
SN2005gr,2005-09-22,3h36m37.49s,1d04m45s,4,2,2,665,1168,1168
SN2005gu,2005-09-26,0h48m57.05s,-0d54m20.8s,6,2,4,722,741,728
SN2005gw,2005-09-26,23h37m59.6s,0d38m31.7s,8,4,4,713,724,364
SN2005gx,2005-09-26,23h59m32.16s,0d44m12.91s,12,2,10,706,774,392
SN2005gy,2005-09-28,1h26m06.79s,0d40m36.8s,8,4,4,367,1094,735
SN2005hc,2005-10-12,1h56m47.976s,-0d12m48.62s,14,4,10,372,1884,1105
SN2005hj,2005-10-26,1h26m48.4s,-1d14m17.2s,13,6,7,733,1459,732
SN2005hk,2005-10-30,0h27m50.89s,-1d11m53.3s,14,4,10,756,742,706
SN2005ho,2005-09-26,0h59m24.096s,0d00m09.44s,6,2,4,720,741,741
SN2005hr,2005-10-03,3h18m33.816s,0d07m24.03s,11,2,9,678,1168,789
SN2005ht,2005-10-11,20h50m24.6s,-0d10m04.4s,10,6,4,785,1057,300
SN2005hu,2005-10-11,21h54m40.8s,0d24m47.8s,7,1,6,17,1058,315
SN2005hv,2005-10-11,22h12m43.92s,-0d02m06.14s,99,11,88,430,1791,1044
SN2005hz,2005-10-11,0h46m32.27s,0d50m17.4s,10,2,8,737,1066,725
SN2005ia,2005-10-11,1h11m35.02s,-0d00m21s,15,2,13,735,1854,722
SN2005ib,2005-10-11,1h31m25.7s,-0d36m12.3s,10,4,6,380,1103,359
SN2005id,2005-10-12,23h16m33.36s,-0d39m48.13s,25,4,21,779,1474,350
SN2005ie,2005-10-12,2h19m02.53s,-0d16m22s,4,2,2,688,1108,1109
SN2005ig,2005-10-20,22h30m31.47s,-0d30m09.5s,2,1,1,421,2183,2184
SN2005ih,2005-10-20,0h07m13.58s,0d20m56.3s,14,2,12,730,748,712
SN2005ij,2005-10-21,3h04m21.264s,-1d03m46.87s,8,2,6,693,1109,730
SN2005il,2005-09-03,1h53m06.77s,1d06m49.5s,34,4,30,333,1923,773
SN2005in,2005-09-26,2h13m28.18s,-0d58m05.7s,8,6,2,711,1122,1122
SN2005is,2005-10-12,0h21m44.9s,-0d19m30s,20,2,18,385,1083,338
SN2005ix,2005-10-21,20h41m55.88s,1d05m31.3s,14,4,10,466,1717,286
SN2005ja,2005-10-21,23h55m52.64s,0d52m37.1s,8,2,6,731,699,366
SN2005jc,2005-10-23,0h45m24.41s,1d04m32.1s,6,2,4,749,1054,1055
SN2005jf,2005-10-24,3h33m40.76s,-0d06m43.6s,6,2,4,697,1138,412
SN2005jh,2005-10-25,23h20m04.47s,-0d03m20.2s,10,4,6,791,1081,343
SN2005jj,2005-10-28,20h56m44.66s,0d24m30s,10,7,3,795,1358,1041
SN2005jk,2005-10-20,1h45m59.736s,1d11m44.63s,10,4,6,381,1095,717
SN2005jn,2005-10-26,0h19m00.84s,-0d16m53.3s,18,2,16,399,1069,324
SN2005jo,2005-10-26,3h28m21.68s,-0d19m34.1s,8,2,6,701,1146,791
SN2005jp,2005-10-28,2h09m50.38s,-0d03m42.2s,8,4,4,388,1090,1090
SN2005jr,2005-10-30,1h00m12.37s,0d20m26.9s,6,2,4,754,741,707
SN2005js,2005-10-20,1h34m41.51s,-0d36m19.4s,10,4,6,381,1094,716
SN2005jw,2005-10-25,20h40m19.25s,-0d00m25.9s,14,4,10,470,1713,282
SN2005jy,2005-10-20,23h13m51.6s,1d15m25.2s,6,2,4,727,1085,1059
SN2005jz,2005-10-11,1h31m27.07s,-0d37m54s,10,4,6,380,1103,359
SN2005ka,2005-10-20,22h13m55.96s,1d05m11.4s,56,6,50,438,2122,1035
SN2005kc,2005-11-09,22h34m07.34s,5d34m06.3s,3,2,1,454,2157,2158
SN2005ke,2005-11-13,3h35m04.35s,-24d56m38.8s,6,2,4,360,771,699
SN2005ko,2005-10-28,23h50m05.03s,-0d55m17.1s,10,6,4,796,721,677
SN2005kq,2005-11-02,23h11m20.91s,-0d36m31s,12,10,2,800,1073,1073
SN2005kt,2005-11-07,1h10m58.06s,0d16m34.3s,11,2,9,762,1827,700
SN2005ky,2005-11-29,2h24m36.254s,-4d10m54.94s,220,112,108,720,1809,323
SN2005le,2005-11-02,22h31m32.29s,-0d29m36.8s,2,1,1,434,2170,2171
SN2005lh,2005-11-04,21h55m48.33s,1d10m51s,17,5,12,454,1021,287
SN2005lj,2005-11-07,1h57m43.16s,-0d10m46.2s,8,4,4,398,1078,1079
SN2005ln,2005-11-20,0h27m00.12s,-0d35m11.8s,10,4,6,777,672,672
SN2005lo,2005-11-24,0h37m11.87s,-1d12m12.4s,10,2,8,768,703,681
SN2005lp,2005-11-24,1h47m42.8s,0d12m25.9s,6,4,2,416,1060,1060
SN2005mc,2005-12-23,8h27m06.36s,21d38m45.6s,8,6,2,340,791,792
SN2005ml,2005-11-14,2h14m04.41s,-0d14m21s,6,2,4,721,1074,1075
SN2005mn,2005-11-23,3h49m18.44s,-0d41m31.5s,12,2,10,382,2192,384
SN2005mo,2005-11-23,3h50m12.9s,-0d14m24.9s,14,2,12,723,1822,1119
SN2005mp,2005-11-24,1h04m45.67s,0d03m20.3s,8,2,6,779,703,682
SN2005mq,2005-11-27,23h20m21.78s,-0d20m59.6s,6,4,2,824,1048,1048
SN2005mr,2005-12-13,12h36m32.253s,62d15m14.48s,211,133,78,684,1912,72
SN2006D,2006-01-11,12h52m33.87s,-9d46m30.7s,4,1,3,254,840,103
SN2006E,2006-01-12,13h53m28.65s,5d12m22.8s,6,2,4,636,1919,834
SN2006P,2006-01-23,3h19m17.9s,-12d06m18.3s,6,2,4,785,318,319
SN2006X,2006-02-04,12h22m53.93s,15d48m32s,9,1,8,663,1526,35
SN2006Z,2006-02-01,13h44m58.07s,26d18m25.7s,4,3,1,326,464,465
SN2006af,2006-02-04,10h33m57.17s,20d20m25.7s,3,1,2,324,387,58
SN2006ap,2006-03-02,17h30m41.19s,6d16m33.1s,8,4,4,578,448,448
SN2006ax,2006-03-20,11h24m03.46s,-12d17m29.2s,2,1,1,341,364,365
SN2006ay,2006-02-24,15h59m12.76s,20d44m27.9s,5,3,2,278,413,142
SN2006bk,2006-04-03,15h04m32.703s,35d57m54.03s,7,3,4,671,390,370
SN2006bm,2006-04-05,11h18m21.41s,28d12m43.5s,7,3,4,399,367,321
SN2006br,2006-04-25,13h30m01.8s,13d24m56.8s,5,1,4,354,1857,376
SN2006bt,2006-04-26,15h56m33.81s,20d03m07.2s,3,2,1,339,352,353
SN2006bu,2006-04-27,13h52m47.81s,5d18m49.4s,6,2,4,741,1814,729
SN2006bz,2006-05-04,13h00m43.38s,27d57m41.8s,88,2,86,57,1459,335
SN2006cc,2006-05-06,16h09m56.44s,43d07m35s,8,6,2,721,1110,1111
SN2006cg,2006-05-06,13h05m02.32s,28d44m24s,4,2,2,59,333,333
SN2006ch,2006-05-09,23h47m06.12s,29d28m50.6s,4,3,1,583,1979,1980
SN2006cz,2006-06-14,14h48m36.66s,-4d44m30.7s,2,1,1,393,334,335
SN2006dd,2006-06-19,3h22m41.64s,-37d12m13.2s,6,2,4,925,555,480
SN2006dm,2006-07-03,23h41m47.84s,-3d40m08.4s,6,4,2,1001,791,791
SN2006eb,2006-07-22,1h13m41.1s,-0d06m06.4s,14,2,12,1019,1889,438
SN2006ef,2006-08-18,2h04m19.51s,-8d43m42.2s,9,6,3,1038,1154,441
SN2006en,2006-08-26,23h10m05.06s,30d13m24s,4,2,2,22,65,65
SN2006eq,2006-08-26,21h28m37.13s,1d13m41.2s,14,4,10,8,742,21
SN2006er,2006-08-26,0h21m37.895s,-1d00m38.23s,6,4,2,1082,430,431
SN2006eu,2006-09-03,20h02m51.15s,49d19m02.3s,4,2,2,45,8,9
