File,SN,Disc. Date,R.A.,Dec.,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
SDSS-II_SN_18175-FUV.fits.gz,SDSS-II SN 18175,2007-09-14,1h43m58.006s,-0d23m56.29s,pre_post_disc,5,2,3
SDSS-II_SN_18175-NUV.fits.gz,SDSS-II SN 18175,2007-09-14,1h43m58.006s,-0d23m56.29s,pre_post_disc,5,2,3
SDSS-II_SN_18182-FUV.fits.gz,SDSS-II SN 18182,2007-09-14,2h08m51.936s,-0d19m17.2452s,pre_post_disc,4,2,2
SDSS-II_SN_18182-NUV.fits.gz,SDSS-II SN 18182,2007-09-14,2h08m51.936s,-0d19m17.2452s,pre_post_disc,4,2,2
SDSS-II_SN_18188-FUV.fits.gz,SDSS-II SN 18188,2007-09-14,2h30m29.208s,-0d18m20.1852s,pre_post_disc,27,23,4
SDSS-II_SN_18188-NUV.fits.gz,SDSS-II SN 18188,2007-09-14,2h30m29.208s,-0d18m20.1852s,pre_post_disc,33,29,4
SDSS-II_SN_18189-FUV.fits.gz,SDSS-II SN 18189,2007-09-19,2h31m43.121s,-0d22m03.05s,post_disc,4,0,4
SDSS-II_SN_18189-NUV.fits.gz,SDSS-II SN 18189,2007-09-19,2h31m43.121s,-0d22m03.05s,post_disc,4,0,4
SDSS-II_SN_18201-FUV.fits.gz,SDSS-II SN 18201,2007-09-19,3h09m15.022s,-0d38m40.15s,post_disc,5,0,5
SDSS-II_SN_18201-NUV.fits.gz,SDSS-II SN 18201,2007-09-19,3h09m15.022s,-0d38m40.15s,post_disc,6,0,6
SDSS-II_SN_18218-FUV.fits.gz,SDSS-II SN 18218,2007-09-14,23h17m32.16s,0d56m12.113s,pre_post_disc,6,4,2
SDSS-II_SN_18218-NUV.fits.gz,SDSS-II SN 18218,2007-09-14,23h17m32.16s,0d56m12.113s,pre_post_disc,10,4,6
SDSS-II_SN_18221-FUV.fits.gz,SDSS-II SN 18221,2007-09-14,23h03m34.08s,-0d22m29.9712s,pre_post_disc,11,6,5
SDSS-II_SN_18221-NUV.fits.gz,SDSS-II SN 18221,2007-09-14,23h03m34.08s,-0d22m29.9712s,pre_post_disc,12,7,5
SDSS-II_SN_18224-FUV.fits.gz,SDSS-II SN 18224,2007-09-14,23h12m41.909s,-0d18m46.12s,pre_post_disc,3,2,1
SDSS-II_SN_18224-NUV.fits.gz,SDSS-II SN 18224,2007-09-14,23h12m41.909s,-0d18m46.12s,pre_post_disc,3,2,1
SDSS-II_SN_1823-FUV.fits.gz,SDSS-II SN 1823,2005-09-10,21h02m02.16s,0d21m52.42s,pre_post_disc,9,3,6
SDSS-II_SN_1823-NUV.fits.gz,SDSS-II SN 1823,2005-09-10,21h02m02.16s,0d21m52.42s,pre_post_disc,14,3,11
SDSS-II_SN_18242-FUV.fits.gz,SDSS-II SN 18242,2007-09-05,21h05m22.08s,-0d39m25.4628s,post_disc,2,0,2
SDSS-II_SN_18242-NUV.fits.gz,SDSS-II SN 18242,2007-09-05,21h05m22.08s,-0d39m25.4628s,post_disc,6,0,6
SDSS-II_SN_1825-FUV.fits.gz,SDSS-II SN 1825,2005-09-10,21h07m17.04s,0d21m33.854s,post_disc,2,0,2
SDSS-II_SN_1825-NUV.fits.gz,SDSS-II SN 1825,2005-09-10,21h07m17.04s,0d21m33.854s,post_disc,4,0,4
SDSS-II_SN_18253-FUV.fits.gz,SDSS-II SN 18253,2007-09-15,23h02m20.252s,-0d54m30.23s,pre_post_disc,7,6,1
SDSS-II_SN_18253-NUV.fits.gz,SDSS-II SN 18253,2007-09-15,23h02m20.252s,-0d54m30.23s,pre_post_disc,8,7,1
SDSS-II_SN_18254-FUV.fits.gz,SDSS-II SN 18254,2007-09-05,23h25m33.764s,-0d58m55.94s,pre_post_disc,5,2,3
SDSS-II_SN_18254-NUV.fits.gz,SDSS-II SN 18254,2007-09-05,23h25m33.764s,-0d58m55.94s,pre_post_disc,10,2,8
SDSS-II_SN_18256-FUV.fits.gz,SDSS-II SN 18256,2007-09-05,1h27m34.752s,-0d53m33.2952s,pre_post_disc,6,2,4
SDSS-II_SN_18256-NUV.fits.gz,SDSS-II SN 18256,2007-09-05,1h27m34.752s,-0d53m33.2952s,pre_post_disc,7,2,5
SDSS-II_SN_18273-NUV.fits.gz,SDSS-II SN 18273,2007-09-13,22h18m57.36s,-0d37m49.42s,post_disc,13,0,13
SDSS-II_SN_18275-FUV.fits.gz,SDSS-II SN 18275,2007-09-05,22h55m29.52s,-0d37m20.514s,pre_post_disc,5,4,1
SDSS-II_SN_18275-NUV.fits.gz,SDSS-II SN 18275,2007-09-05,22h55m29.52s,-0d37m20.514s,pre_post_disc,6,5,1
SDSS-II_SN_18276-FUV.fits.gz,SDSS-II SN 18276,2007-09-15,23h09m16.084s,-0d27m28.04s,pre_post_disc,4,3,1
SDSS-II_SN_18276-NUV.fits.gz,SDSS-II SN 18276,2007-09-15,23h09m16.084s,-0d27m28.04s,pre_post_disc,4,3,1
SDSS-II_SN_18288-FUV.fits.gz,SDSS-II SN 18288,2007-09-15,3h06m38.616s,-0d26m04.3476s,post_disc,4,0,4
SDSS-II_SN_18288-NUV.fits.gz,SDSS-II SN 18288,2007-09-15,3h06m38.616s,-0d26m04.3476s,post_disc,5,0,5
SDSS-II_SN_18301-FUV.fits.gz,SDSS-II SN 18301,2007-09-15,23h15m51.997s,0d48m58.82s,pre_post_disc,5,4,1
SDSS-II_SN_18301-NUV.fits.gz,SDSS-II SN 18301,2007-09-15,23h15m51.997s,0d48m58.82s,pre_post_disc,5,4,1
SDSS-II_SN_18304-FUV.fits.gz,SDSS-II SN 18304,2007-09-22,0h08m34.077s,0d48m15.53s,pre_post_disc,7,2,5
SDSS-II_SN_18304-NUV.fits.gz,SDSS-II SN 18304,2007-09-22,0h08m34.077s,0d48m15.53s,pre_post_disc,7,2,5
SDSS-II_SN_18307-FUV.fits.gz,SDSS-II SN 18307,2007-09-14,1h52m52.872s,0d50m01.518s,pre_post_disc,12,2,10
SDSS-II_SN_18307-NUV.fits.gz,SDSS-II SN 18307,2007-09-14,1h52m52.872s,0d50m01.518s,pre_post_disc,19,2,17
SDSS-II_SN_18312-FUV.fits.gz,SDSS-II SN 18312,2007-09-15,2h31m22.464s,0d44m24.954s,post_disc,4,0,4
SDSS-II_SN_18312-NUV.fits.gz,SDSS-II SN 18312,2007-09-15,2h31m22.464s,0d44m24.954s,post_disc,4,0,4
SDSS-II_SN_18333-FUV.fits.gz,SDSS-II SN 18333,2007-09-22,1h17m49.934s,1d07m19.84s,post_disc,2,0,2
SDSS-II_SN_18333-NUV.fits.gz,SDSS-II SN 18333,2007-09-22,1h17m49.934s,1d07m19.84s,post_disc,2,0,2
SDSS-II_SN_18339-FUV.fits.gz,SDSS-II SN 18339,2007-09-22,2h07m29.301s,1d09m33.62s,pre_post_disc,3,2,1
SDSS-II_SN_18339-NUV.fits.gz,SDSS-II SN 18339,2007-09-22,2h07m29.301s,1d09m33.62s,pre_post_disc,3,2,1
SDSS-II_SN_18344-FUV.fits.gz,SDSS-II SN 18344,2007-09-12,2h32m33.552s,1d04m14.448s,post_disc,5,0,5
SDSS-II_SN_18344-NUV.fits.gz,SDSS-II SN 18344,2007-09-12,2h32m33.552s,1d04m14.448s,post_disc,5,0,5
SDSS-II_SN_1835-FUV.fits.gz,SDSS-II SN 1835,2005-09-10,20h50m39.36s,1d04m18.696s,pre_post_disc,9,3,6
SDSS-II_SN_1835-NUV.fits.gz,SDSS-II SN 1835,2005-09-10,20h50m39.36s,1d04m18.696s,pre_post_disc,20,5,15
SDSS-II_SN_18351-FUV.fits.gz,SDSS-II SN 18351,2007-09-15,3h13m22.296s,1d07m25.788s,post_disc,6,0,6
SDSS-II_SN_18351-NUV.fits.gz,SDSS-II SN 18351,2007-09-15,3h13m22.296s,1d07m25.788s,post_disc,7,0,7
SDSS-II_SN_18362-FUV.fits.gz,SDSS-II SN 18362,2007-09-15,0h40m32.786s,-0d10m55.14s,pre_post_disc,5,2,3
SDSS-II_SN_18362-NUV.fits.gz,SDSS-II SN 18362,2007-09-15,0h40m32.786s,-0d10m55.14s,pre_post_disc,5,2,3
SDSS-II_SN_18374-FUV.fits.gz,SDSS-II SN 18374,2007-09-15,0h10m15.566s,-0d10m37.3s,pre_post_disc,11,1,10
SDSS-II_SN_18374-NUV.fits.gz,SDSS-II SN 18374,2007-09-15,0h10m15.566s,-0d10m37.3s,pre_post_disc,11,1,10
SDSS-II_SN_18380-FUV.fits.gz,SDSS-II SN 18380,2007-09-03,1h10m52.2s,0d16m31.282s,pre_post_disc,3,1,2
SDSS-II_SN_18380-NUV.fits.gz,SDSS-II SN 18380,2007-09-03,1h10m52.2s,0d16m31.282s,pre_post_disc,8,1,7
SDSS-II_SN_18389-FUV.fits.gz,SDSS-II SN 18389,2007-10-11,2h16m35.958s,0d13m46.33s,post_disc,7,0,7
SDSS-II_SN_18389-NUV.fits.gz,SDSS-II SN 18389,2007-10-11,2h16m35.958s,0d13m46.33s,post_disc,7,0,7
SDSS-II_SN_18430-FUV.fits.gz,SDSS-II SN 18430,2007-09-14,1h29m25.789s,0d05m22.33s,pre_post_disc,4,2,2
SDSS-II_SN_18430-NUV.fits.gz,SDSS-II SN 18430,2007-09-14,1h29m25.789s,0d05m22.33s,pre_post_disc,4,2,2
SDSS-II_SN_18450-FUV.fits.gz,SDSS-II SN 18450,2007-09-14,2h26m04.944s,-0d43m39.576s,post_disc,6,0,6
SDSS-II_SN_18450-NUV.fits.gz,SDSS-II SN 18450,2007-09-14,2h26m04.944s,-0d43m39.576s,pre_post_disc,7,1,6
SDSS-II_SN_18454-FUV.fits.gz,SDSS-II SN 18454,2007-09-19,3h50m58.968s,-0d17m00.168s,pre_post_disc,6,1,5
SDSS-II_SN_18454-NUV.fits.gz,SDSS-II SN 18454,2007-09-19,3h50m58.968s,-0d17m00.168s,pre_post_disc,8,1,7
SDSS-II_SN_18459-FUV.fits.gz,SDSS-II SN 18459,2007-09-16,1h32m18.024s,0d04m01.117s,pre_post_disc,4,2,2
SDSS-II_SN_18459-NUV.fits.gz,SDSS-II SN 18459,2007-09-16,1h32m18.024s,0d04m01.117s,pre_post_disc,4,2,2
SDSS-II_SN_18468-FUV.fits.gz,SDSS-II SN 18468,2007-10-03,1h53m18.984s,0d53m57.311s,pre_post_disc,12,2,10
SDSS-II_SN_18468-NUV.fits.gz,SDSS-II SN 18468,2007-10-03,1h53m18.984s,0d53m57.311s,pre_post_disc,19,2,17
SDSS-II_SN_18473-FUV.fits.gz,SDSS-II SN 18473,2007-09-14,23h11m29.76s,-0d14m27.2s,pre_post_disc,4,3,1
SDSS-II_SN_18473-NUV.fits.gz,SDSS-II SN 18473,2007-09-14,23h11m29.76s,-0d14m27.2s,pre_post_disc,4,3,1
SDSS-II_SN_1858-FUV.fits.gz,SDSS-II SN 1858,2005-10-26,3h03m44.376s,0d25m03.414s,pre_post_disc,5,1,4
SDSS-II_SN_1858-NUV.fits.gz,SDSS-II SN 1858,2005-10-26,3h03m44.376s,0d25m03.414s,pre_post_disc,5,1,4
SDSS-II_SN_18630-FUV.fits.gz,SDSS-II SN 18630,2007-10-03,23h11m55.217s,-0d15m51.71s,pre_post_disc,4,3,1
SDSS-II_SN_18630-NUV.fits.gz,SDSS-II SN 18630,2007-10-03,23h11m55.217s,-0d15m51.71s,pre_post_disc,4,3,1
SDSS-II_SN_18666-FUV.fits.gz,SDSS-II SN 18666,2007-10-03,22h50m15.482s,0d11m41.32s,pre_post_disc,6,5,1
SDSS-II_SN_18666-NUV.fits.gz,SDSS-II SN 18666,2007-10-03,22h50m15.482s,0d11m41.32s,pre_post_disc,6,5,1
SDSS-II_SN_18704-FUV.fits.gz,SDSS-II SN 18704,2007-09-15,0h46m05.249s,-0d31m35.98s,pre_post_disc,4,1,3
SDSS-II_SN_18704-NUV.fits.gz,SDSS-II SN 18704,2007-09-15,0h46m05.249s,-0d31m35.98s,pre_post_disc,4,1,3
SDSS-II_SN_18722-FUV.fits.gz,SDSS-II SN 18722,2007-09-15,0h56m15.84s,-0d27m50.148s,pre_post_disc,4,1,3
SDSS-II_SN_18722-NUV.fits.gz,SDSS-II SN 18722,2007-09-15,0h56m15.84s,-0d27m50.148s,pre_post_disc,5,1,4
SDSS-II_SN_18747-FUV.fits.gz,SDSS-II SN 18747,2007-09-15,0h55m22.451s,0d14m19.55s,pre_post_disc,6,1,5
SDSS-II_SN_18747-NUV.fits.gz,SDSS-II SN 18747,2007-09-15,0h55m22.451s,0d14m19.55s,pre_post_disc,6,1,5
SDSS-II_SN_18767-FUV.fits.gz,SDSS-II SN 18767,2007-09-22,0h18m08.3s,0d48m31s,pre_post_disc,7,2,5
SDSS-II_SN_18767-NUV.fits.gz,SDSS-II SN 18767,2007-09-22,0h18m08.3s,0d48m31s,pre_post_disc,7,2,5
SDSS-II_SN_18789-FUV.fits.gz,SDSS-II SN 18789,2007-10-08,2h08m20.14s,-0d53m12.6s,pre_post_disc,4,3,1
SDSS-II_SN_18789-NUV.fits.gz,SDSS-II SN 18789,2007-10-08,2h08m20.14s,-0d53m12.6s,pre_post_disc,4,3,1
SDSS-II_SN_18797-FUV.fits.gz,SDSS-II SN 18797,2007-10-03,2h26m33.96s,-0d37m32.2s,pre_post_disc,8,2,6
SDSS-II_SN_18797-NUV.fits.gz,SDSS-II SN 18797,2007-10-03,2h26m33.96s,-0d37m32.2s,pre_post_disc,9,3,6
SDSS-II_SN_18800-FUV.fits.gz,SDSS-II SN 18800,2007-09-22,3h13m26.28s,-0d27m45.252s,post_disc,4,0,4
SDSS-II_SN_18800-NUV.fits.gz,SDSS-II SN 18800,2007-09-22,3h13m26.28s,-0d27m45.252s,post_disc,5,0,5
SDSS-II_SN_18802-FUV.fits.gz,SDSS-II SN 18802,2007-09-22,3h25m54.192s,-0d31m36.786s,pre_post_disc,3,1,2
SDSS-II_SN_18802-NUV.fits.gz,SDSS-II SN 18802,2007-09-22,3h25m54.192s,-0d31m36.786s,pre_post_disc,3,1,2
SDSS-II_SN_18803-FUV.fits.gz,SDSS-II SN 18803,2007-09-22,3h32m36.648s,-0d25m26.94s,pre_post_disc,3,1,2
SDSS-II_SN_18803-NUV.fits.gz,SDSS-II SN 18803,2007-09-22,3h32m36.648s,-0d25m26.94s,pre_post_disc,3,1,2
SDSS-II_SN_18824-FUV.fits.gz,SDSS-II SN 18824,2007-09-22,1h33m36.347s,1d11m26.81s,post_disc,13,0,13
SDSS-II_SN_18824-NUV.fits.gz,SDSS-II SN 18824,2007-09-22,1h33m36.347s,1d11m26.81s,post_disc,13,0,13
SDSS-II_SN_18827-FUV.fits.gz,SDSS-II SN 18827,2007-10-08,2h31m20.112s,1d04m15.44s,post_disc,12,0,12
SDSS-II_SN_18827-NUV.fits.gz,SDSS-II SN 18827,2007-10-08,2h31m20.112s,1d04m15.44s,post_disc,12,0,12
SDSS-II_SN_18836-FUV.fits.gz,SDSS-II SN 18836,2007-09-22,1h38m54.645s,-0d02m00.04s,post_disc,5,0,5
SDSS-II_SN_18836-NUV.fits.gz,SDSS-II SN 18836,2007-09-22,1h38m54.645s,-0d02m00.04s,post_disc,7,0,7
SDSS-II_SN_18839-FUV.fits.gz,SDSS-II SN 18839,2007-09-22,2h24m02.904s,-0d02m54.5316s,pre_post_disc,3,1,2
SDSS-II_SN_18839-NUV.fits.gz,SDSS-II SN 18839,2007-09-22,2h24m02.904s,-0d02m54.5316s,pre_post_disc,3,1,2
SDSS-II_SN_18917-FUV.fits.gz,SDSS-II SN 18917,2007-09-19,3h45m32.112s,0d02m20.27s,pre_post_disc,2,1,1
SDSS-II_SN_18917-NUV.fits.gz,SDSS-II SN 18917,2007-09-19,3h45m32.112s,0d02m20.27s,pre_post_disc,2,1,1
SDSS-II_SN_18920-FUV.fits.gz,SDSS-II SN 18920,2007-10-03,3h32m54.054s,0d31m57.95s,pre_post_disc,3,1,2
SDSS-II_SN_18920-NUV.fits.gz,SDSS-II SN 18920,2007-10-03,3h32m54.054s,0d31m57.95s,pre_post_disc,3,1,2
SDSS-II_SN_18941-FUV.fits.gz,SDSS-II SN 18941,2007-10-08,0h40m47.352s,-0d06m41.2488s,pre_post_disc,5,3,2
SDSS-II_SN_18941-NUV.fits.gz,SDSS-II SN 18941,2007-10-08,0h40m47.352s,-0d06m41.2488s,pre_post_disc,5,3,2
SDSS-II_SN_18943-FUV.fits.gz,SDSS-II SN 18943,2007-09-16,1h23m04.737s,-0d04m01.73s,post_disc,5,0,5
SDSS-II_SN_18943-NUV.fits.gz,SDSS-II SN 18943,2007-09-16,1h23m04.737s,-0d04m01.73s,post_disc,5,0,5
SDSS-II_SN_18947-FUV.fits.gz,SDSS-II SN 18947,2007-09-15,0h44m44.83s,-0d52m14.3s,pre_post_disc,5,2,3
SDSS-II_SN_18947-NUV.fits.gz,SDSS-II SN 18947,2007-09-15,0h44m44.83s,-0d52m14.3s,pre_post_disc,5,2,3
SDSS-II_SN_18948-FUV.fits.gz,SDSS-II SN 18948,2007-10-08,1h03m02.232s,-0d51m08.964s,pre_post_disc,6,2,4
SDSS-II_SN_18948-NUV.fits.gz,SDSS-II SN 18948,2007-10-08,1h03m02.232s,-0d51m08.964s,pre_post_disc,6,2,4
SDSS-II_SN_18952-FUV.fits.gz,SDSS-II SN 18952,2007-10-08,0h45m13.667s,0d49m40.39s,pre_post_disc,6,4,2
SDSS-II_SN_18952-NUV.fits.gz,SDSS-II SN 18952,2007-10-08,0h45m13.667s,0d49m40.39s,pre_post_disc,6,4,2
SDSS-II_SN_18953-FUV.fits.gz,SDSS-II SN 18953,2007-09-22,1h25m00.072s,0d41m53.84s,pre_post_disc,4,2,2
SDSS-II_SN_18953-NUV.fits.gz,SDSS-II SN 18953,2007-09-22,1h25m00.072s,0d41m53.84s,pre_post_disc,4,2,2
SDSS-II_SN_18973-FUV.fits.gz,SDSS-II SN 18973,2007-10-08,2h22m53.04s,1d14m53.16s,pre_post_disc,5,1,4
SDSS-II_SN_18973-NUV.fits.gz,SDSS-II SN 18973,2007-10-08,2h22m53.04s,1d14m53.16s,pre_post_disc,5,1,4
SDSS-II_SN_18993-FUV.fits.gz,SDSS-II SN 18993,2007-10-08,1h37m16.947s,-0d30m13.91s,pre_post_disc,5,4,1
SDSS-II_SN_18993-NUV.fits.gz,SDSS-II SN 18993,2007-10-08,1h37m16.947s,-0d30m13.91s,pre_post_disc,5,4,1
SDSS-II_SN_19000-FUV.fits.gz,SDSS-II SN 19000,2007-10-08,2h31m48.501s,-0d29m34.16s,post_disc,5,0,5
SDSS-II_SN_19000-NUV.fits.gz,SDSS-II SN 19000,2007-10-08,2h31m48.501s,-0d29m34.16s,post_disc,5,0,5
SDSS-II_SN_19014-FUV.fits.gz,SDSS-II SN 19014,2007-10-06,21h25m48s,-0d38m46.0932s,pre_post_disc,6,5,1
SDSS-II_SN_19014-NUV.fits.gz,SDSS-II SN 19014,2007-10-06,21h25m48s,-0d38m46.0932s,pre_post_disc,6,5,1
SDSS-II_SN_19032-FUV.fits.gz,SDSS-II SN 19032,2007-10-06,21h04m06s,0d02m02.695s,pre_post_disc,9,6,3
SDSS-II_SN_19032-NUV.fits.gz,SDSS-II SN 19032,2007-10-06,21h04m06s,0d02m02.695s,pre_post_disc,14,7,7
SDSS-II_SN_19052-FUV.fits.gz,SDSS-II SN 19052,2007-10-06,23h32m58.569s,0d33m45.6s,pre_post_disc,125,91,34
SDSS-II_SN_19052-NUV.fits.gz,SDSS-II SN 19052,2007-10-06,23h32m58.569s,0d33m45.6s,pre_post_disc,130,96,34
SDSS-II_SN_19059-FUV.fits.gz,SDSS-II SN 19059,2007-09-22,1h04m59.808s,0d25m32.329s,pre_post_disc,7,1,6
SDSS-II_SN_19059-NUV.fits.gz,SDSS-II SN 19059,2007-09-22,1h04m59.808s,0d25m32.329s,pre_post_disc,7,1,6
SDSS-II_SN_19065-FUV.fits.gz,SDSS-II SN 19065,2007-10-12,1h31m06.6s,0d29m07.1988s,pre_post_disc,4,3,1
SDSS-II_SN_19065-NUV.fits.gz,SDSS-II SN 19065,2007-10-12,1h31m06.6s,0d29m07.1988s,pre_post_disc,4,3,1
SDSS-II_SN_19068-FUV.fits.gz,SDSS-II SN 19068,2007-10-06,21h48m08.88s,1d02m10.716s,pre_post_disc,3,2,1
SDSS-II_SN_19068-NUV.fits.gz,SDSS-II SN 19068,2007-10-06,21h48m08.88s,1d02m10.716s,pre_post_disc,3,2,1
SDSS-II_SN_19078-FUV.fits.gz,SDSS-II SN 19078,2007-09-16,0h06m22.888s,1d03m05.19s,pre_post_disc,8,2,6
SDSS-II_SN_19078-NUV.fits.gz,SDSS-II SN 19078,2007-09-16,0h06m22.888s,1d03m05.19s,pre_post_disc,8,2,6
SDSS-II_SN_19099-FUV.fits.gz,SDSS-II SN 19099,2007-10-06,0h06m55.442s,0d10m29.359s,pre_post_disc,7,6,1
SDSS-II_SN_19099-NUV.fits.gz,SDSS-II SN 19099,2007-10-06,0h06m55.442s,0d10m29.359s,pre_post_disc,7,6,1
SDSS-II_SN_19104-FUV.fits.gz,SDSS-II SN 19104,2007-09-14,0h48m38.16s,0d08m28.925s,pre_post_disc,6,1,5
SDSS-II_SN_19104-NUV.fits.gz,SDSS-II SN 19104,2007-09-14,0h48m38.16s,0d08m28.925s,pre_post_disc,6,1,5
SDSS-II_SN_19132-FUV.fits.gz,SDSS-II SN 19132,2007-09-19,0h21m06.882s,-0d44m54.82s,pre_post_disc,7,3,4
SDSS-II_SN_19132-NUV.fits.gz,SDSS-II SN 19132,2007-09-19,0h21m06.882s,-0d44m54.82s,pre_post_disc,7,3,4
SDSS-II_SN_19140-FUV.fits.gz,SDSS-II SN 19140,2007-09-14,1h38m57.456s,-1d09m55.44s,pre_post_disc,5,2,3
SDSS-II_SN_19140-NUV.fits.gz,SDSS-II SN 19140,2007-09-14,1h38m57.456s,-1d09m55.44s,pre_post_disc,5,2,3
SDSS-II_SN_19144-FUV.fits.gz,SDSS-II SN 19144,2007-10-03,2h49m53.83s,-1d13m07.7s,pre_post_disc,2,1,1
SDSS-II_SN_19144-NUV.fits.gz,SDSS-II SN 19144,2007-10-03,2h49m53.83s,-1d13m07.7s,pre_post_disc,3,1,2
SDSS-II_SN_19165-FUV.fits.gz,SDSS-II SN 19165,2007-10-03,1h41m29.821s,0d32m47.61s,pre_post_disc,3,2,1
SDSS-II_SN_19165-NUV.fits.gz,SDSS-II SN 19165,2007-10-03,1h41m29.821s,0d32m47.61s,pre_post_disc,3,2,1
SDSS-II_SN_19188-NUV.fits.gz,SDSS-II SN 19188,2007-09-30,20h54m09.12s,-0d10m54.084s,pre_post_disc,12,9,3
SDSS-II_SN_19200-FUV.fits.gz,SDSS-II SN 19200,2007-09-22,22h42m47.28s,0d22m23.743s,pre_post_disc,5,2,3
SDSS-II_SN_19200-NUV.fits.gz,SDSS-II SN 19200,2007-09-22,22h42m47.28s,0d22m23.743s,pre_post_disc,7,2,5
SDSS-II_SN_19209-FUV.fits.gz,SDSS-II SN 19209,2007-09-30,22h57m03.197s,-0d53m15.44s,pre_post_disc,6,5,1
SDSS-II_SN_19209-NUV.fits.gz,SDSS-II SN 19209,2007-09-30,22h57m03.197s,-0d53m15.44s,pre_post_disc,7,6,1
SDSS-II_SN_19212-FUV.fits.gz,SDSS-II SN 19212,2007-09-30,21h09m05.04s,-0d27m30.42s,post_disc,2,0,2
SDSS-II_SN_19212-NUV.fits.gz,SDSS-II SN 19212,2007-09-30,21h09m05.04s,-0d27m30.42s,post_disc,8,0,8
SDSS-II_SN_19246-FUV.fits.gz,SDSS-II SN 19246,2007-09-22,23h26m38.64s,-0d51m55.5s,pre_post_disc,6,2,4
SDSS-II_SN_19246-NUV.fits.gz,SDSS-II SN 19246,2007-09-22,23h26m38.64s,-0d51m55.5s,pre_post_disc,6,2,4
SDSS-II_SN_19308-FUV.fits.gz,SDSS-II SN 19308,2007-10-08,23h26m30.72s,0d47m21.491s,pre_post_disc,15,12,3
SDSS-II_SN_19308-NUV.fits.gz,SDSS-II SN 19308,2007-10-08,23h26m30.72s,0d47m21.491s,pre_post_disc,23,13,10
SDSS-II_SN_19332-FUV.fits.gz,SDSS-II SN 19332,2007-10-08,1h22m35.3s,-0d08m11.3s,pre_post_disc,5,2,3
SDSS-II_SN_19332-NUV.fits.gz,SDSS-II SN 19332,2007-10-08,1h22m35.3s,-0d08m11.3s,pre_post_disc,5,2,3
SDSS-II_SN_19335-FUV.fits.gz,SDSS-II SN 19335,2007-09-30,23h20m13.974s,0d23m42.62s,pre_post_disc,3,2,1
SDSS-II_SN_19335-NUV.fits.gz,SDSS-II SN 19335,2007-09-30,23h20m13.974s,0d23m42.62s,pre_post_disc,3,2,1
SDSS-II_SN_19336-FUV.fits.gz,SDSS-II SN 19336,2007-09-30,23h55m30.602s,0d15m50.36s,pre_post_disc,4,2,2
SDSS-II_SN_19336-NUV.fits.gz,SDSS-II SN 19336,2007-09-30,23h55m30.602s,0d15m50.36s,pre_post_disc,4,2,2
SDSS-II_SN_19338-FUV.fits.gz,SDSS-II SN 19338,2007-09-22,0h06m25.0752s,0d22m07.59s,pre_post_disc,5,1,4
SDSS-II_SN_19338-NUV.fits.gz,SDSS-II SN 19338,2007-09-22,0h06m25.0752s,0d22m07.59s,pre_post_disc,5,1,4
SDSS-II_SN_19344-FUV.fits.gz,SDSS-II SN 19344,2007-10-11,1h38m44.376s,0d22m35.8s,pre_post_disc,4,1,3
SDSS-II_SN_19344-NUV.fits.gz,SDSS-II SN 19344,2007-10-11,1h38m44.376s,0d22m35.8s,pre_post_disc,6,1,5
SDSS-II_SN_19346-NUV.fits.gz,SDSS-II SN 19346,2007-10-08,1h57m40.176s,0d19m38.96s,pre_post_disc,7,4,3
SDSS-II_SN_19359-FUV.fits.gz,SDSS-II SN 19359,2007-10-13,3h20m37.632s,0d20m34.35s,pre_post_disc,5,1,4
SDSS-II_SN_19359-NUV.fits.gz,SDSS-II SN 19359,2007-10-13,3h20m37.632s,0d20m34.35s,pre_post_disc,5,1,4
SDSS-II_SN_19377-FUV.fits.gz,SDSS-II SN 19377,2007-10-08,2h49m10.704s,-0d51m11.7432s,pre_post_disc,3,1,2
SDSS-II_SN_19377-NUV.fits.gz,SDSS-II SN 19377,2007-10-08,2h49m10.704s,-0d51m11.7432s,pre_post_disc,4,1,3
SDSS-II_SN_19399-FUV.fits.gz,SDSS-II SN 19399,2007-09-22,3h42m52.56s,0d49m55.05s,pre_post_disc,2,1,1
SDSS-II_SN_19399-NUV.fits.gz,SDSS-II SN 19399,2007-09-22,3h42m52.56s,0d49m55.05s,pre_post_disc,2,1,1
SDSS-II_SN_19408-FUV.fits.gz,SDSS-II SN 19408,2007-10-08,3h40m01.704s,0d19m17.638s,pre_post_disc,3,1,2
SDSS-II_SN_19408-NUV.fits.gz,SDSS-II SN 19408,2007-10-08,3h40m01.704s,0d19m17.638s,pre_post_disc,4,1,3
SDSS-II_SN_19417-FUV.fits.gz,SDSS-II SN 19417,2007-10-06,21h55m40.08s,0d30m17.9s,pre_post_disc,6,4,2
SDSS-II_SN_19417-NUV.fits.gz,SDSS-II SN 19417,2007-10-06,21h55m40.08s,0d30m17.9s,pre_post_disc,6,4,2
SDSS-II_SN_19461-FUV.fits.gz,SDSS-II SN 19461,2007-10-09,3h54m48.624s,-0d42m42.012s,post_disc,2,0,2
SDSS-II_SN_19461-NUV.fits.gz,SDSS-II SN 19461,2007-10-09,3h54m48.624s,-0d42m42.012s,post_disc,2,0,2
SDSS-II_SN_19467-NUV.fits.gz,SDSS-II SN 19467,2007-10-09,22h43m51.594s,-0d58m36.82s,pre_post_disc,6,4,2
