File,Disc. Date,R.A.,Dec.,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
SNF20070806-026-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNF20070806-026-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNF20070930-008-FUV.fits.gz,2007-09-30,23h26m25.63s,23d35m43.9s,pre_disc,3,3,0
SNF20070930-008-NUV.fits.gz,2007-09-30,23h26m25.63s,23d35m43.9s,pre_disc,3,3,0
SNF20071001-012-FUV.fits.gz,2007-10-01,2h35m52.92s,26d14m06.7s,post_disc,4,0,4
SNF20071001-012-NUV.fits.gz,2007-10-01,2h35m52.92s,26d14m06.7s,post_disc,5,0,5
SNF20071015-000-FUV.fits.gz,2007-10-15,23h05m34.42s,9d07m27.3s,pre_disc,2,2,0
SNF20071015-000-NUV.fits.gz,2007-10-15,23h05m34.42s,9d07m27.3s,pre_disc,2,2,0
SNF20080320-007-FUV.fits.gz,2008-03-20,8h53m20.08s,40d36m59.47s,single,1,1,0
SNF20080320-007-NUV.fits.gz,2008-03-20,8h53m20.08s,40d36m59.47s,pre_disc,2,2,0
SNF20080322-000-FUV.fits.gz,2008-03-22,16h48m21.45s,23d36m53.1s,pre_disc,2,2,0
SNF20080322-000-NUV.fits.gz,2008-03-22,16h48m21.45s,23d36m53.1s,pre_disc,3,3,0
SNF20080322-001-FUV.fits.gz,2008-03-22,16h14m48.956s,43d53m29.42s,pre_disc,2,2,0
SNF20080322-001-NUV.fits.gz,2008-03-22,16h14m48.956s,43d53m29.42s,pre_post_disc,5,4,1
SNF20080322-004-FUV.fits.gz,2008-03-22,16h01m22.089s,20d28m37.91s,pre_disc,3,3,0
SNF20080322-004-NUV.fits.gz,2008-03-22,16h01m22.089s,20d28m37.91s,pre_disc,4,4,0
SNF20080322-005-FUV.fits.gz,2008-03-22,13h34m53.98s,54d11m53.8s,single,1,1,0
SNF20080322-005-NUV.fits.gz,2008-03-22,13h34m53.98s,54d11m53.8s,pre_disc,2,2,0
SNF20080323-008-FUV.fits.gz,2008-03-23,10h10m50.237s,23d05m50.22s,single,1,1,0
SNF20080323-008-NUV.fits.gz,2008-03-23,10h10m50.237s,23d05m50.22s,single,1,1,0
SNF20080329-003-FUV.fits.gz,2008-03-29,14h11m22.295s,36d52m50.23s,single,1,1,0
SNF20080329-003-NUV.fits.gz,2008-03-29,14h11m22.295s,36d52m50.23s,pre_disc,2,2,0
SNF20080507-000-FUV.fits.gz,2008-05-07,16h15m06.94s,50d16m42.8s,pre_disc,3,3,0
SNF20080507-000-NUV.fits.gz,2008-05-07,16h15m06.94s,50d16m42.8s,pre_disc,5,5,0
SNF20080510-000-FUV.fits.gz,2008-05-10,15h36m25.86s,-16d05m52.3s,single,1,1,0
SNF20080510-000-NUV.fits.gz,2008-05-10,15h36m25.86s,-16d05m52.3s,single,1,1,0
SNF20080510-005-FUV.fits.gz,2008-05-10,13h38m24.29s,9d40m11.3s,pre_disc,2,2,0
SNF20080510-005-NUV.fits.gz,2008-05-10,13h38m24.29s,9d40m11.3s,pre_disc,3,3,0
SNF20080514-000-FUV.fits.gz,2008-05-14,15h03m54.33s,33d28m59.1s,pre_disc,2,2,0
SNF20080514-000-NUV.fits.gz,2008-05-14,15h03m54.33s,33d28m59.1s,pre_disc,2,2,0
SNF20080515-003-FUV.fits.gz,2008-05-15,14h33m04.135s,43d09m21.21s,pre_disc,2,2,0
SNF20080515-003-NUV.fits.gz,2008-05-15,14h33m04.135s,43d09m21.21s,pre_disc,2,2,0
SNF20080516-022-FUV.fits.gz,2008-05-16,14h59m27.042s,58d00m06.14s,pre_disc,3,3,0
SNF20080516-022-NUV.fits.gz,2008-05-16,14h59m27.042s,58d00m06.14s,pre_disc,3,3,0
SNF20080517-000-FUV.fits.gz,2008-05-17,17h59m02.826s,42d25m00.11s,pre_disc,2,2,0
SNF20080517-000-NUV.fits.gz,2008-05-17,17h59m02.826s,42d25m00.11s,pre_disc,2,2,0
SNF20080517-010-FUV.fits.gz,2008-05-17,12h36m23.88s,39d30m43.8s,single,1,1,0
SNF20080517-010-NUV.fits.gz,2008-05-17,12h36m23.88s,39d30m43.8s,single,1,1,0
SNF20080517-013-FUV.fits.gz,2008-05-17,12h37m35.93s,50d35m19.9s,single,1,1,0
SNF20080517-013-NUV.fits.gz,2008-05-17,12h37m35.93s,50d35m19.9s,pre_disc,2,2,0
SNF20080522-000-FUV.fits.gz,2008-05-22,13h36m47.61s,5d08m32.6s,single,1,1,0
SNF20080522-000-NUV.fits.gz,2008-05-22,13h36m47.61s,5d08m32.6s,pre_post_disc,2,1,1
SNF20080522-011-FUV.fits.gz,2008-05-22,15h19m58.94s,4d54m16.5s,pre_disc,4,4,0
SNF20080522-011-NUV.fits.gz,2008-05-22,15h19m58.94s,4d54m16.5s,pre_disc,4,4,0
SNF20080531-003-FUV.fits.gz,2008-05-31,15h46m53.71s,11d47m09.2s,single,1,1,0
SNF20080531-003-NUV.fits.gz,2008-05-31,15h46m53.71s,11d47m09.2s,single,1,1,0
SNF20080606-012-FUV.fits.gz,2008-06-06,16h17m37.73s,3d28m28.7s,single,1,1,0
SNF20080606-012-NUV.fits.gz,2008-06-06,16h17m37.73s,3d28m28.7s,single,1,1,0
SNF20080610-003-FUV.fits.gz,2008-06-10,17h43m57.23s,51d22m18.8s,pre_disc,2,2,0
SNF20080610-003-NUV.fits.gz,2008-06-10,17h43m57.23s,51d22m18.8s,pre_disc,3,3,0
SNF20080612-003-FUV.fits.gz,2008-06-12,16h15m28.39s,19d13m35.9s,single,1,1,0
SNF20080612-003-NUV.fits.gz,2008-06-12,16h15m28.39s,19d13m35.9s,pre_disc,3,3,0
SNF20080613-008-FUV.fits.gz,2008-06-13,14h42m00.57s,30d04m21.2s,single,1,1,0
SNF20080613-008-NUV.fits.gz,2008-06-13,14h42m00.57s,30d04m21.2s,single,1,1,0
SNF20080614-010-FUV.fits.gz,2008-06-14,14h26m53.06s,23d56m06.9s,single,1,1,0
SNF20080614-010-NUV.fits.gz,2008-06-14,14h26m53.06s,23d56m06.9s,single,1,1,0
SNF20080623-000-FUV.fits.gz,2008-06-23,23h04m55.94s,18d31m30.8s,pre_disc,2,2,0
SNF20080623-000-NUV.fits.gz,2008-06-23,23h04m55.94s,18d31m30.8s,pre_disc,2,2,0
SNF20080623-001-FUV.fits.gz,2008-06-23,18h11m39.94s,50d10m51.5s,pre_disc,2,2,0
SNF20080623-001-NUV.fits.gz,2008-06-23,18h11m39.94s,50d10m51.5s,pre_disc,2,2,0
SNF20080623-007-FUV.fits.gz,2008-06-23,23h53m42.06s,31d52m41.5s,pre_disc,2,2,0
SNF20080623-007-NUV.fits.gz,2008-06-23,23h53m42.06s,31d52m41.5s,pre_post_disc,4,2,2
SNF20080626-002-FUV.fits.gz,2008-06-26,22h45m02.49s,8d56m39s,pre_disc,2,2,0
SNF20080626-002-NUV.fits.gz,2008-06-26,22h45m02.49s,8d56m39s,pre_post_disc,3,2,1
SNF20080702-000-FUV.fits.gz,2008-07-02,21h36m13.52s,-13d20m57.9s,pre_disc,2,2,0
SNF20080702-000-NUV.fits.gz,2008-07-02,21h36m13.52s,-13d20m57.9s,pre_disc,2,2,0
SNF20080707-012-FUV.fits.gz,2008-07-07,22h42m40.96s,22d15m20.9s,pre_post_disc,4,2,2
SNF20080707-012-NUV.fits.gz,2008-07-07,22h42m40.96s,22d15m20.9s,pre_post_disc,7,2,5
SNF20080714-008-FUV.fits.gz,2008-07-14,23h51m37.82s,20d08m24.6s,pre_disc,2,2,0
SNF20080714-008-NUV.fits.gz,2008-07-14,23h51m37.82s,20d08m24.6s,pre_disc,3,3,0
SNF20080717-000-FUV.fits.gz,2008-07-17,0h06m54.28s,24d59m52.5s,pre_disc,4,4,0
SNF20080717-000-NUV.fits.gz,2008-07-17,0h06m54.28s,24d59m52.5s,pre_post_disc,13,11,2
SNF20080720-001-FUV.fits.gz,2008-07-20,1h05m27.2s,37d51m11s,single,1,1,0
SNF20080720-001-NUV.fits.gz,2008-07-20,1h05m27.2s,37d51m11s,single,1,1,0
SNF20080721-005-FUV.fits.gz,2008-07-21,16h42m50.87s,20d10m22s,pre_disc,2,2,0
SNF20080721-005-NUV.fits.gz,2008-07-21,16h42m50.87s,20d10m22s,pre_disc,2,2,0
SNF20080723-012-FUV.fits.gz,2008-07-23,16h16m03.26s,3d03m17.4s,single,1,1,0
SNF20080723-012-NUV.fits.gz,2008-07-23,16h16m03.26s,3d03m17.4s,single,1,1,0
SNF20080725-000-FUV.fits.gz,2008-07-25,21h07m36.16s,4d06m23.4s,pre_disc,2,2,0
SNF20080725-000-NUV.fits.gz,2008-07-25,21h07m36.16s,4d06m23.4s,pre_disc,2,2,0
SNF20080802-006-FUV.fits.gz,2008-08-02,1h33m36.78s,28d07m59.8s,pre_disc,2,2,0
SNF20080802-006-NUV.fits.gz,2008-08-02,1h33m36.78s,28d07m59.8s,pre_disc,2,2,0
SNF20080805-007-FUV.fits.gz,2008-08-05,17h20m29.36s,52d00m06.6s,single,1,1,0
SNF20080805-007-NUV.fits.gz,2008-08-05,17h20m29.36s,52d00m06.6s,pre_disc,2,2,0
SNF20080806-002-FUV.fits.gz,2008-08-06,17h18m54.37s,45d32m37.3s,pre_disc,2,2,0
SNF20080806-002-NUV.fits.gz,2008-08-06,17h18m54.37s,45d32m37.3s,pre_disc,2,2,0
SNF20080809-005-FUV.fits.gz,2008-08-09,23h01m03.34s,-13d13m21.1s,pre_disc,2,2,0
SNF20080809-005-NUV.fits.gz,2008-08-09,23h01m03.34s,-13d13m21.1s,pre_disc,2,2,0
SNF20080809-006-FUV.fits.gz,2008-08-09,23h03m43.18s,-14d21m58.5s,pre_disc,2,2,0
SNF20080809-006-NUV.fits.gz,2008-08-09,23h03m43.18s,-14d21m58.5s,pre_disc,2,2,0
SNF20080812-003-FUV.fits.gz,2008-08-12,2h13m46.12s,15d15m31.6s,pre_disc,3,3,0
SNF20080812-003-NUV.fits.gz,2008-08-12,2h13m46.12s,15d15m31.6s,pre_disc,4,4,0
SNF20080813-000-FUV.fits.gz,2008-08-13,0h39m30.6s,-7d46m40.8s,pre_disc,3,3,0
SNF20080813-000-NUV.fits.gz,2008-08-13,0h39m30.6s,-7d46m40.8s,pre_disc,3,3,0
SNF20080813-002-NUV.fits.gz,2008-08-13,20h43m32.61s,-13d45m47.1s,pre_disc,3,3,0
SNF20080815-017-FUV.fits.gz,2008-08-15,22h30m17.3s,24d59m35.6s,pre_disc,2,2,0
SNF20080815-017-NUV.fits.gz,2008-08-15,22h30m17.3s,24d59m35.6s,pre_disc,2,2,0
SNF20080816-009-FUV.fits.gz,2008-08-16,2h19m37.1s,23d55m41.7s,pre_disc,2,2,0
SNF20080816-009-NUV.fits.gz,2008-08-16,2h19m37.1s,23d55m41.7s,pre_disc,2,2,0
SNF20080817-005-FUV.fits.gz,2008-08-17,16h54m32.99s,59d35m46.3s,pre_disc,3,3,0
SNF20080817-005-NUV.fits.gz,2008-08-17,16h54m32.99s,59d35m46.3s,pre_disc,3,3,0
SNF20080822-003-FUV.fits.gz,2008-08-22,16h13m18.68s,56d28m22.2s,pre_disc,9,9,0
SNF20080822-003-NUV.fits.gz,2008-08-22,16h13m18.68s,56d28m22.2s,pre_disc,22,22,0
SNF20080822-005-FUV.fits.gz,2008-08-22,23h49m22.27s,19d12m26.2s,single,1,1,0
SNF20080822-005-NUV.fits.gz,2008-08-22,23h49m22.27s,19d12m26.2s,pre_disc,2,2,0
SNF20080828-003-FUV.fits.gz,2008-08-28,22h28m50.38s,16d29m48.1s,pre_disc,3,3,0
SNF20080828-003-NUV.fits.gz,2008-08-28,22h28m50.38s,16d29m48.1s,pre_disc,4,4,0
SNF20080903-002-FUV.fits.gz,2008-09-03,22h47m11.72s,-10d46m25.1s,pre_disc,2,2,0
SNF20080903-002-NUV.fits.gz,2008-09-03,22h47m11.72s,-10d46m25.1s,pre_disc,2,2,0
SNF20080905-005-FUV.fits.gz,2008-09-05,0h59m10.69s,27d00m36.4s,single,1,1,0
SNF20080905-005-NUV.fits.gz,2008-09-05,0h59m10.69s,27d00m36.4s,single,1,1,0
SNF20080906-009-NUV.fits.gz,2008-09-06,22h10m24.9s,4d25m53.5s,pre_post_disc,4,3,1
SNF20080908-000-FUV.fits.gz,2008-09-08,22h47m12.64s,-19d34m43.9s,pre_disc,2,2,0
SNF20080908-000-NUV.fits.gz,2008-09-08,22h47m12.64s,-19d34m43.9s,pre_disc,2,2,0
SNF20080909-024-FUV.fits.gz,2008-09-09,0h22m46.92s,33d44m54.1s,pre_disc,4,4,0
SNF20080909-024-NUV.fits.gz,2008-09-09,0h22m46.92s,33d44m54.1s,pre_disc,6,6,0
SNF20080910-007-FUV.fits.gz,2008-09-10,3h07m04.28s,16d19m51.9s,single,1,1,0
SNF20080910-007-NUV.fits.gz,2008-09-10,3h07m04.28s,16d19m51.9s,single,1,1,0
SNF20080911-012-FUV.fits.gz,2008-09-11,1h58m48.47s,-17d10m04.3s,pre_disc,2,2,0
SNF20080911-012-NUV.fits.gz,2008-09-11,1h58m48.47s,-17d10m04.3s,pre_disc,2,2,0
SNF20080913-034-FUV.fits.gz,2008-09-13,3h40m42.41s,-13d17m39s,single,1,1,0
SNF20080913-034-NUV.fits.gz,2008-09-13,3h40m42.41s,-13d17m39s,single,1,1,0
SNF20080918-002-FUV.fits.gz,2008-09-18,22h41m48.12s,17d37m38.9s,single,1,1,0
SNF20080918-002-NUV.fits.gz,2008-09-18,22h41m48.12s,17d37m38.9s,pre_post_disc,5,4,1
SNF20080919-000-FUV.fits.gz,2008-09-19,0h03m34.48s,24d13m04.4s,pre_disc,3,3,0
SNF20080919-000-NUV.fits.gz,2008-09-19,0h03m34.48s,24d13m04.4s,pre_post_disc,7,6,1
SNF20080919-001-FUV.fits.gz,2008-09-19,1h06m44.74s,-11d07m35.2s,pre_disc,2,2,0
SNF20080919-001-NUV.fits.gz,2008-09-19,1h06m44.74s,-11d07m35.2s,pre_disc,2,2,0
SNF20080919-002-FUV.fits.gz,2008-09-19,2h25m21.21s,-8d38m59.4s,pre_disc,5,5,0
SNF20080919-002-NUV.fits.gz,2008-09-19,2h25m21.21s,-8d38m59.4s,pre_post_disc,7,5,2
SNF20080926-013-FUV.fits.gz,2008-09-26,0h38m15.95s,20d21m01.6s,single,1,1,0
SNF20080926-013-NUV.fits.gz,2008-09-26,0h38m15.95s,20d21m01.6s,single,1,1,0
SNF20080926-014-FUV.fits.gz,2008-09-26,0h34m23.85s,24d21m40.7s,single,1,1,0
SNF20080926-014-NUV.fits.gz,2008-09-26,0h34m23.85s,24d21m40.7s,single,1,1,0
SNhunt144-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNhunt144-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNhunt146-FUV.fits.gz,2012-08-28,3h18m51.12s,-13d03m47.2s,pre_disc,5,5,0
SNhunt146-NUV.fits.gz,2012-08-28,3h18m51.12s,-13d03m47.2s,pre_disc,5,5,0
SNhunt154-FUV.fits.gz,2012-10-14,9h46m45.17s,13d46m51.1s,pre_disc,7,7,0
SNhunt154-NUV.fits.gz,2012-10-14,9h46m45.17s,13d46m51.1s,pre_disc,7,7,0
SNhunt190-FUV.fits.gz,2013-04-26,10h10m04.7s,-11d46m35.4s,pre_disc,2,2,0
SNhunt190-NUV.fits.gz,2013-04-26,10h10m04.7s,-11d46m35.4s,pre_disc,2,2,0
SNhunt239-FUV.fits.gz,2014-03-26,12h09m10.01s,31d34m25.7s,single,1,1,0
SNhunt239-NUV.fits.gz,2014-03-26,12h09m10.01s,31d34m25.7s,pre_disc,2,2,0
SNLS-03D1ar-FUV.fits.gz,2003-09-26,2h27m14.669s,-4d19m04.75s,post_disc,123,0,123
SNLS-03D1ar-NUV.fits.gz,2003-09-26,2h27m14.669s,-4d19m04.75s,post_disc,177,0,177
SNLS-03D1aw-FUV.fits.gz,2003-09-23,2h24m14.792s,-4d31m01.77s,post_disc,113,0,113
SNLS-03D1aw-NUV.fits.gz,2003-09-23,2h24m14.792s,-4d31m01.77s,post_disc,149,0,149
SNLS-03D1ax-FUV.fits.gz,2003-09-29,2h24m23.349s,-4d43m14.79s,post_disc,114,0,114
SNLS-03D1ax-NUV.fits.gz,2003-09-29,2h24m23.349s,-4d43m14.79s,post_disc,172,0,172
SNLS-03D1bf-FUV.fits.gz,2003-09-25,2h24m02.391s,-4d55m57.11s,post_disc,34,0,34
SNLS-03D1bf-NUV.fits.gz,2003-09-25,2h24m02.391s,-4d55m57.11s,post_disc,61,0,61
SNLS-03D1bm-FUV.fits.gz,2003-09-28,2h24m36.072s,-4d12m44.51s,post_disc,95,0,95
SNLS-03D1bm-NUV.fits.gz,2003-09-28,2h24m36.072s,-4d12m44.51s,post_disc,131,0,131
SNLS-03D1cm-FUV.fits.gz,2003-10-26,2h24m55.268s,-4d23m03.4s,post_disc,131,0,131
SNLS-03D1cm-NUV.fits.gz,2003-10-26,2h24m55.268s,-4d23m03.4s,post_disc,182,0,182
SNLS-03D1dt-FUV.fits.gz,2003-11-28,2h26m31.192s,-4d03m08.43s,pre_post_disc,145,44,101
SNLS-03D1dt-NUV.fits.gz,2003-11-28,2h26m31.192s,-4d03m08.43s,pre_post_disc,200,60,140
SNLS-03D1ew-FUV.fits.gz,2003-12-20,2h24m14.111s,-4d39m57.07s,pre_post_disc,114,11,103
SNLS-03D1ew-NUV.fits.gz,2003-12-20,2h24m14.111s,-4d39m57.07s,pre_post_disc,159,21,138
SNLS-03D1fb-FUV.fits.gz,2003-12-18,2h27m12.875s,-4d07m16.44s,pre_post_disc,54,39,15
SNLS-03D1fb-NUV.fits.gz,2003-12-18,2h27m12.875s,-4d07m16.44s,pre_post_disc,96,55,41
SNLS-03D1fc-FUV.fits.gz,2003-12-23,2h25m43.596s,-4d08m38.61s,pre_post_disc,151,64,87
SNLS-03D1fc-NUV.fits.gz,2003-12-23,2h25m43.596s,-4d08m38.61s,pre_post_disc,210,92,118
SNLS-03D1fq-FUV.fits.gz,2003-12-23,2h26m55.664s,-4d18m07.98s,pre_post_disc,124,59,65
SNLS-03D1fq-NUV.fits.gz,2003-12-23,2h26m55.664s,-4d18m07.98s,pre_post_disc,178,87,91
SNLS-03D1ge-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-03D1ge-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-03D1gt-FUV.fits.gz,2004-01-19,2h24m56.01s,-4d07m36.81s,pre_post_disc,129,57,72
SNLS-03D1gt-NUV.fits.gz,2004-01-19,2h24m56.01s,-4d07m36.81s,pre_post_disc,179,82,97
SNLS-03D3ay-NUV.fits.gz,2003-05-05,14h17m58.459s,52d28m57.41s,post_disc,234,0,234
SNLS-03D4at-FUV.fits.gz,2003-07-04,22h14m24.04s,-17d46m36.22s,post_disc,98,0,98
SNLS-03D4at-NUV.fits.gz,2003-07-04,22h14m24.04s,-17d46m36.22s,post_disc,113,0,113
SNLS-03D4bc-FUV.fits.gz,2003-07-05,22h15m28.143s,-17d49m48.66s,post_disc,98,0,98
SNLS-03D4bc-NUV.fits.gz,2003-07-05,22h15m28.143s,-17d49m48.66s,post_disc,112,0,112
SNLS-03D4bx-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-03D4bx-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-03D4cn-FUV.fits.gz,2003-08-26,22h16m34.465s,-17d16m12.56s,post_disc,3,0,3
SNLS-03D4cn-NUV.fits.gz,2003-08-26,22h16m34.465s,-17d16m12.56s,post_disc,4,0,4
SNLS-03D4cx-FUV.fits.gz,2003-09-04,22h14m33.754s,-17d35m15.04s,pre_post_disc,98,10,88
SNLS-03D4cx-NUV.fits.gz,2003-09-04,22h14m33.754s,-17d35m15.04s,pre_post_disc,113,10,103
SNLS-03D4cz-FUV.fits.gz,2003-09-26,22h16m41.86s,-17d55m34.57s,pre_post_disc,93,23,70
SNLS-03D4cz-NUV.fits.gz,2003-09-26,22h16m41.86s,-17d55m34.57s,pre_post_disc,106,23,83
SNLS-03D4dh-FUV.fits.gz,2003-09-22,22h17m31.027s,-17d37m46.75s,post_disc,3,0,3
SNLS-03D4dh-NUV.fits.gz,2003-09-22,22h17m31.027s,-17d37m46.75s,post_disc,4,0,4
SNLS-03D4di-FUV.fits.gz,2003-09-05,22h14m10.239s,-17d30m23.82s,pre_post_disc,98,10,88
SNLS-03D4di-NUV.fits.gz,2003-09-05,22h14m10.239s,-17d30m23.82s,pre_post_disc,113,10,103
SNLS-03D4dy-FUV.fits.gz,2003-09-28,22h14m50.526s,-17d57m23.32s,pre_post_disc,98,23,75
SNLS-03D4dy-NUV.fits.gz,2003-09-28,22h14m50.526s,-17d57m23.32s,pre_post_disc,112,23,89
SNLS-03D4ev-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-03D4ev-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-03D4fd-FUV.fits.gz,2003-10-23,22h16m14.451s,-17d23m44.06s,post_disc,4,0,4
SNLS-03D4fd-NUV.fits.gz,2003-10-23,22h16m14.451s,-17d23m44.06s,post_disc,6,0,6
SNLS-03D4gf-FUV.fits.gz,2003-11-24,22h14m22.932s,-17d44m02.52s,pre_post_disc,98,23,75
SNLS-03D4gf-NUV.fits.gz,2003-11-24,22h14m22.932s,-17d44m02.52s,pre_post_disc,113,23,90
SNLS-03D4gg-FUV.fits.gz,2003-11-25,22h16m40.19s,-18d09m52.05s,pre_post_disc,93,23,70
SNLS-03D4gg-NUV.fits.gz,2003-11-25,22h16m40.19s,-18d09m52.05s,pre_post_disc,106,23,83
SNLS-03D4gl-FUV.fits.gz,2003-11-21,22h14m44.174s,-17d31m44.09s,pre_post_disc,98,23,75
SNLS-03D4gl-NUV.fits.gz,2003-11-21,22h14m44.174s,-17d31m44.09s,pre_post_disc,113,23,90
SNLS-04D1ag-FUV.fits.gz,2004-01-17,2h24m41.097s,-4d17m19.5s,pre_post_disc,133,59,74
SNLS-04D1ag-NUV.fits.gz,2004-01-17,2h24m41.097s,-4d17m19.5s,pre_post_disc,185,87,98
SNLS-04D1aj-FUV.fits.gz,2004-01-18,2h25m53.96s,-4d59m40.6s,pre_post_disc,143,56,87
SNLS-04D1aj-NUV.fits.gz,2004-01-18,2h25m53.96s,-4d59m40.6s,pre_post_disc,197,84,113
SNLS-04D1ak-FUV.fits.gz,2004-01-22,2h27m33.355s,-4d19m38.78s,pre_post_disc,115,55,60
SNLS-04D1ak-NUV.fits.gz,2004-01-22,2h27m33.355s,-4d19m38.78s,pre_post_disc,166,80,86
SNLS-04D1de-FUV.fits.gz,2004-08-17,2h26m35.909s,-4d25m21.44s,pre_post_disc,125,59,66
SNLS-04D1de-NUV.fits.gz,2004-08-17,2h26m35.909s,-4d25m21.44s,pre_post_disc,179,87,92
SNLS-04D1ff-FUV.fits.gz,2004-09-09,2h25m38.622s,-4d54m09.47s,pre_post_disc,121,56,65
SNLS-04D1ff-NUV.fits.gz,2004-09-09,2h25m38.622s,-4d54m09.47s,pre_post_disc,175,84,91
SNLS-04D1fh-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-04D1fh-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-04D1hd-FUV.fits.gz,2004-09-20,2h26m08.834s,-4d06m34.68s,pre_post_disc,146,64,82
SNLS-04D1hd-NUV.fits.gz,2004-09-20,2h26m08.834s,-4d06m34.68s,pre_post_disc,200,92,108
SNLS-04D1hy-FUV.fits.gz,2004-09-11,2h24m08.694s,-4d49m51.86s,pre_post_disc,108,17,91
SNLS-04D1hy-NUV.fits.gz,2004-09-11,2h24m08.694s,-4d49m51.86s,pre_post_disc,146,29,117
SNLS-04D1iv-FUV.fits.gz,2004-09-20,2h24m48.051s,-4d09m09.21s,pre_post_disc,103,31,72
SNLS-04D1iv-NUV.fits.gz,2004-09-20,2h24m48.051s,-4d09m09.21s,pre_post_disc,143,47,96
SNLS-04D1jd-FUV.fits.gz,2004-09-20,2h27m50.836s,-4d56m37.64s,pre_post_disc,40,38,2
SNLS-04D1jd-NUV.fits.gz,2004-09-20,2h27m50.836s,-4d56m37.64s,pre_post_disc,78,54,24
SNLS-04D1jg-FUV.fits.gz,2004-09-21,2h26m12.557s,-4d08m05.28s,pre_post_disc,145,nan,nan
SNLS-04D1jg-NUV.fits.gz,2004-09-21,2h26m12.557s,-4d08m05.28s,pre_post_disc,200,92,108
SNLS-04D1kj-FUV.fits.gz,2004-10-09,2h27m52.66s,-4d10m48.91s,pre_post_disc,41,39,2
SNLS-04D1kj-NUV.fits.gz,2004-10-09,2h27m52.66s,-4d10m48.91s,pre_post_disc,81,55,26
SNLS-04D1ks-FUV.fits.gz,2004-10-09,2h24m09.516s,-4d58m43.4s,post_disc,23,0,23
SNLS-04D1ks-NUV.fits.gz,2004-10-09,2h24m09.516s,-4d58m43.4s,post_disc,47,0,47
SNLS-04D1oh-FUV.fits.gz,2004-10-19,2h25m02.362s,-4d14m10.27s,pre_post_disc,131,59,72
SNLS-04D1oh-NUV.fits.gz,2004-10-19,2h25m02.362s,-4d14m10.27s,pre_post_disc,183,87,96
SNLS-04D1ow-FUV.fits.gz,2004-11-12,2h26m42.696s,-4d18m22.28s,pre_post_disc,125,59,66
SNLS-04D1ow-NUV.fits.gz,2004-11-12,2h26m42.696s,-4d18m22.28s,pre_post_disc,179,87,92
SNLS-04D1pg-FUV.fits.gz,2004-11-13,2h27m04.159s,-4d10m31.03s,pre_post_disc,124,59,65
SNLS-04D1pg-NUV.fits.gz,2004-11-13,2h27m04.159s,-4d10m31.03s,pre_post_disc,178,87,91
SNLS-04D1pp-FUV.fits.gz,2004-11-12,2h25m12.478s,-4d42m05.7s,pre_post_disc,130,59,71
SNLS-04D1pp-NUV.fits.gz,2004-11-12,2h25m12.478s,-4d42m05.7s,pre_post_disc,185,87,98
SNLS-04D1pu-FUV.fits.gz,2004-12-11,2h27m28.474s,-4d44m41.76s,pre_post_disc,49,40,9
SNLS-04D1pu-NUV.fits.gz,2004-12-11,2h27m28.474s,-4d44m41.76s,pre_post_disc,88,56,32
SNLS-04D1qd-FUV.fits.gz,2004-11-17,2h26m33.075s,-4d06m25.84s,pre_post_disc,145,64,81
SNLS-04D1qd-NUV.fits.gz,2004-11-17,2h26m33.075s,-4d06m25.84s,pre_post_disc,199,92,107
SNLS-04D1qr-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-04D1qr-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-04D1rh-FUV.fits.gz,2004-12-13,2h27m47.148s,-4d15m13.56s,pre_post_disc,41,39,2
SNLS-04D1rh-NUV.fits.gz,2004-12-13,2h27m47.148s,-4d15m13.56s,pre_post_disc,81,55,26
SNLS-04D1rx-FUV.fits.gz,2004-12-12,2h25m11.03s,-4d37m06.06s,pre_post_disc,130,59,71
SNLS-04D1rx-NUV.fits.gz,2004-12-12,2h25m11.03s,-4d37m06.06s,pre_post_disc,176,87,89
SNLS-04D1sa-FUV.fits.gz,2004-12-15,2h27m56.159s,-4d10m33.85s,pre_post_disc,41,39,2
SNLS-04D1sa-NUV.fits.gz,2004-12-15,2h27m56.159s,-4d10m33.85s,pre_post_disc,81,55,26
SNLS-04D1sc-FUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-04D1sc-NUV.fits.gz,nan,nan,nan,nan,nan,nan,nan
SNLS-04D1si-FUV.fits.gz,2004-12-15,2h24m48.796s,-4d34m08.22s,pre_post_disc,148,62,86
