Name,Disc. Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,Radio,X-ray,NUVexpt,FUVexpt
SDSS-II SN 21858,2007/11/02,21.43,SDSS J00520.80+010341.1,"00:05:20.897,00:05:20.8872,00:05:20.8464","+01:03:41.76,+01:03:41.688,+01:03:41.22",0.265672,Ia,6.0,,,,4102.0,4102.0
SDSS-II SN 18961,,21.43,SDSS J24141.82+004341.5,"02:41:41.83,02:41:41.832","+00:43:41.6,+00:43:41.214,+00:43:40.76",0.371537,Ia,0.0,,,,0.0,0.0
PSc310051,2011/09/02,21.44,,23:33:38.790,-00:33:08.92,0.27088,Ia,37.0,,,,3783.0,3783.0
PSc040147,2010/04/17,21.44,,14:15:40.447,+54:13:43.84,0.24368,Ia,22.0,,,,16511.0,15903.0
SN2006pf,2006/11/09,21.44,SDSS J14145.08-001121.9,"01:41:45.13,01:41:45.144,01:41:45.12","-00:11:20.9,-00:11:20.94,-00:11:21.138",0.365913,Ia,18.0,,,,3273.0,3273.0
SDSS-II SN 15934,2006/10/23,21.44,SDSS J24008.61+001243.2,22:40:08.64,"+00:12:43.362,+00:12:43.247,+00:12:43.009",0.253,Ia,17.0,,,,3.0,0.0
SN2007ov,2007/10/12,21.44,SDSS J24108.79+000839.2,"02:41:08.78,02:41:08.736,02:41:08.76","+00:08:39.3,+00:08:39.7,+00:08:40.013,+00:08:39.714,+00:08:40.0","0.315,0.268,0.395,0.403",Ia,17.0,,,,0.0,0.0
SDSS-II SN 14498,2006/09/27,21.44,SDSS J04703.33-011328.8,"00:47:03.312,00:47:03.336,00:47:03.288","-01:13:28.704,-01:13:28.848",0.3465,Ia,15.0,,,,5505.0,5505.0
PSc460013,2012/11/28,21.44,,03:35:58.710,-28:56:08.49,0.31902,Ia,15.0,,,,1931.0,231.0
SDSS-II SN 1385,2005/09/09,21.44,SDSS J03518.54+000432.3,"00:35:18.514,00:35:18.5184,00:35:18.5016","+00:04:33.19,+00:04:33.21,+00:04:33.1",0.336879,Ia,14.0,,,,3432.0,3432.0
SDSS-II SN 17716,2007/09/04,21.44,SDSS J13104.20+002945.0,"01:31:04.2,01:31:04.176","+00:29:45.683,+00:29:45.344",,Ia,8.0,,,,5328.0,5328.0
SDSS-II SN 19531,2007/10/20,21.44,SDSS J31656.59-003509.5,"03:16:56.582,03:16:56.592,03:16:56.568","-00:35:09.24,-00:35:09.4092,-00:35:09.6108",0.54,Ia,8.0,,,,5201.0,5201.0
PSc151005,2010/02/25,21.44,,14:09:15.562,+52:23:01.74,0.16016,Ia,8.0,,,,2101.0,0.0
SDSS-II SN 20152,2007/10/31,21.44,SDSS J14613.17+010140.7,21:46:13.2,"+01:01:40.8,+01:01:40.728,+01:01:40.62",0.294849,Ia,4.0,,,,2431.0,2431.0
SN2007nb,2007/10/06,21.44,SDSS J32530.07+002524.2,"23:25:30.06,23:25:30","+00:25:24.4,+00:25:22.87,+00:25:23.113,+00:25:23.178,+00:25:22.861,+00:25:23.1",0.2773,Ia,1.0,1.0,,,4461.0,4461.0
PS1-13djs,2013/09/27,21.44,,,,,Ia,1.0,,,,,
SDSS-II SN 13429,,21.44,SDSS J23127.14+005352.5,22:31:27.12,"+00:53:50.762,+00:53:50.575",,Ia,0.0,,,,7920.0,7920.0
SDSS-II SN 14554,,21.44,SDSS J05846.12+005319.5,"00:58:46.100,00:58:46.104,00:58:46.08","+00:53:19.18,+00:53:19.133,+00:53:18.881",0.250867,Ia,0.0,,,,4609.0,4609.0
PSc500511,2013/04/17,21.45,,12:18:46.963,+47:38:50.25,0.33483,Ia,41.0,,,,108.0,108.0
SN2009kv,2009/09/30,21.45,A022106-0501,"02:21:06.600,02:21:06.60","-05:01:23.84,-05:01:23.8","0.32,0.32",Ia,40.0,,,,37121.0,218.0
PSc380006,2012/04/10,21.45,,10:48:12.610,+56:47:28.23,0.30654,Ia,38.0,,,,1821.0,120.0
PSc300166,2011/07/23,21.45,,23:24:27.638,-00:10:50.64,0.33273,Ia,31.0,,,,4461.0,4461.0
PSc470041,2012/12/28,21.45,,08:45:21.004,+44:45:17.25,0.33159,Ia,27.0,,,,1896.0,1896.0
PSc500163,2009/12/26,21.45,,12:19:15.485,+47:09:50.34,0.25484,Ia,26.0,,,,108.0,108.0
SNLS-05D2ei,2005/04/12,21.45,[NSB2006] J100139.10+014912.0,"10:01:39.116,10:01:39.103","+01:49:11.83,+01:49:11.830,+01:49:12.02","0.366,0.366",Ia,25.0,1.0,,,186345.0,128208.0
SDSS-II SN 2632,2005/09/09,21.45,SDSS J30221.51-011335.8,"03:02:21.663,03:02:21.624,03:02:21.672,03:02:21.648","-01:13:33.78,-01:13:33.96,-01:13:33.708","0.296,0.296",Ia,23.0,,,,2078.0,2078.0
SDSS-II SN 8555,2005/10/30,21.45,SDSS J01139.74-002454.1,"00:11:39.744,00:11:39.703,00:11:39.732,00:11:39.7248,00:11:39.7032","-00:24:54.12,-00:24:53.892,-00:24:53.748,-00:24:53.5932",0.1977,Ia,22.0,,,,3275.0,3275.0
SDSS-II SN 19322,2007/09/22,21.45,,"23:41:46.69,23:41:46.8","+01:14:15.1,+01:14:15.072,+01:14:15.36",0.311,Ia,21.0,,,,5185.0,3545.0
SDSS-II SN 19339,2007/10/08,21.45,,"00:23:58.647,00:23:58.634,00:23:58.6464,00:23:58.644,00:23:58.6344","+00:18:44.82,+00:18:44.53,+00:18:44.824,+00:18:44.528","0.319,0.0785",Ia,21.0,,,,3432.0,3432.0
SDSS-II SN 16841,2006/11/08,21.45,,"01:35:18.24,01:35:18.216","+00:09:26.53,+00:09:26.305",,Ia,17.0,,,,3534.0,3534.0
PSc040121,2010/04/12,21.45,,10:39:04.002,+58:35:25.74,0.32218,Ia,17.0,,,,1895.0,1895.0
PSc580276,2013/12/12,21.45,,03:34:05.132,-28:48:27.71,,Ia,17.0,,,,1931.0,231.0
SN2007kp,2007/09/13,21.45,SDSS J20929.60+004416.7,"22:09:29.59,22:09:29.52","+00:44:16.4,+00:44:16.12,+00:44:16.415,+00:44:16.109","0.286,0.329",Ia,16.0,,,,5412.0,3533.0
SDSS-II SN 13339,2006/09/11,21.45,,21:44:20.88,"+00:18:17.284,+00:18:16.931",,Ia,15.0,,,,5647.0,4564.0
SDSS-II SN 1978,2005/09/09,21.45,SDSS J21655.59+005941.3,22:16:55.68,"+00:59:41.41,+00:59:41.402",0.298028,Ia,15.0,,,,10165.0,8286.0
PSc340014,2011/11/24,21.45,,02:24:36.838,-05:19:42.69,0.28289,Ia,15.0,,,,35669.0,218.0
SDSS-II SN 2808,2005/09/03,21.45,SDSS J32550.19+001732.5,"03:25:50.256,03:25:50.28","+00:17:31.96,+00:17:32.021,+00:17:31.805",0.3141,Ia,14.0,,,,3507.0,3507.0
SDSS-II SN 16410,2006/11/02,21.45,SDSS J11851.59+003852.2,"21:18:51.60,21:18:51.6","+00:38:52.3,+00:38:53.23,+00:38:53.43,+00:38:53.25",0.287998,Ia,11.0,,,,6205.0,5122.0
ESSENCEm062,2005/09/25,21.45,SDSS J10952.92+003619.0,"01:09:52.902,01:09:52.90,01:09:52.896,01:09:52.911","+00:36:19.03,+00:36:19.033,+00:36:19.271,+00:36:18.716,+00:36:19.019","0.313434,0.3139,0.314,0.3129",Ia,10.0,1.0,,,2024.0,2024.0
SDSS-II SN 14867,2006/08/28,21.45,,"03:09:38.856,03:09:38.808","+00:02:36.91,+00:02:36.83,+00:02:36.5",0.257,Ia,10.0,,,,3507.0,3507.0
SDSS-II SN 14989,2006/09/27,21.45,SDSS J10500.96+001220.6,21:05:00.96,"+00:12:20.567,+00:12:20.322",,Ia,9.0,,,,7716.0,6371.0
SDSS-II SN 3191,2005/09/14,21.45,SDSS J32819.57-003932.7,23:28:19.68,"-00:39:32.5296,-00:39:32.6592",,Ia,9.0,,,,3461.0,3448.0
SDSS-II SN 21385,2007/10/19,21.45,,"23:50:48.00,23:50:47.76","+00:11:28.4,+00:11:24.414,+00:11:23.946","0.454,0.463",Ia,7.0,,,,6131.0,6131.0
SDSS-II SN 16462,2006/11/14,21.45,SDSS J10809.75-002309.4,"01:08:09.739,01:08:09.744","-00:23:11.12,-00:23:11.256,-00:23:11.1228,-00:23:11.0652,-00:23:11.2524",0.2446,Ia,2.0,,,,3631.0,3631.0
SDSS-II SN 17408,2007/09/03,21.45,SDSS J10916.64+004734.4,21:09:16.56,"+00:47:34.264,+00:47:33.922",0.240267,Ia,1.0,,,,4815.0,4815.0
SN2009ks,2009/09/09,21.46,A221548+0111,"22:15:48.000,22:15:48.06","+01:11:05.39,+01:11:05.4","0.284,0.28",Ia,30.0,,,,6633.0,4754.0
SDSS-II SN 15522,2006/10/13,21.46,,"02:39:49.272,02:39:49.248","+00:47:44.383,+00:47:44.11",,Ia,28.0,,,,3343.0,3343.0
SDSS-II SN 20231,2007/10/30,21.46,SDSS J01821.33-000156.3,"00:18:21.355,00:18:21.326,00:18:21.3504,00:18:21.3264","-00:01:56.18,-00:01:56.604,-00:01:56.1828,-00:01:56.3196,-00:01:56.5968",0.376684,Ia,21.0,,,,7060.0,7060.0
ESSENCEm057,2005/09/28,21.46,,"02:10:56.77,02:10:56.774","-04:27:29.9,-04:27:29.90,-04:27:29.962","0.181,0.1801,0.181",Ia,20.0,1.0,,,29480.0,434.0
SN2006hm,2006/09/18,21.46,SDSS J32614.66-002254.5,"23:26:14.81,23:26:14.88","-00:22:56.1,-00:22:56.208,-00:22:56.2116,-00:22:56.388",0.33147,Ia,19.0,,,,4461.0,4461.0
SN2005mp,2005/11/24,21.46,SDSS J10445.51+000320.8,"01:04:45.67,01:04:45.7,01:04:45.672,01:04:45.68","+00:03:20.3,+00:03:20,+00:03:20.2,+00:03:19.97","0.27,0.27",Ia,18.0,,,,4130.0,4130.0
SDSS-II SN 20663,2007/10/31,21.46,SDSS J10548.45+004914.1,"01:05:48.549,01:05:48.528,01:05:48.552","+00:49:14.54,+00:49:14.2,+00:49:14.538,+00:49:14.48,+00:49:14.167",0.299569,Ia,16.0,,,,2713.0,2713.0
SDSS-II SN 8513,2005/10/25,21.46,SDSS J01809.90-003458.3,20:18:09.84,"-00:34:59.8008,-00:34:59.9376",,Ia,16.0,,,,116.0,0.0
SDSS-II SN 20596,2007/10/29,21.46,SDSS J14647.42+000703.1,"01:46:47.544,01:46:47.52","+00:07:03.9612,+00:07:03.9864,+00:07:03.6516",0.214973,Ia,14.0,,,,3273.0,3273.0
SDSS-II SN 8114,2005/10/20,21.46,SDSS J32852.04+001342.8,"23:28:51.992,23:28:52.08","+00:13:42.29,+00:13:41.99,+00:13:42.287,+00:13:42.391,+00:13:41.977",0.3718,Ia,14.0,,,,4461.0,4461.0
SDSS-II SN 5021,2005/09/03,21.46,,"02:44:45.768,02:44:45.744","-00:28:05.88,-00:28:05.8224,-00:28:06.1176","0.381,0.329",Ia,12.0,,,,3316.0,3316.0
SDSS-II SN 13908,2006/09/17,21.46,SDSS J10339.82+001742.5,"01:03:39.786,01:03:39.84,01:03:39.864","+00:17:42.71,+00:17:42.11,+00:17:42.58,+00:17:42.115","0.284,0.286",Ia,3.0,,,,262.0,262.0
SDSS-II SN 21023,2007/10/19,21.46,,02:27:13.824,"-00:02:18.5208,-00:02:18.384",,Ia,3.0,,,,3316.0,3316.0
SDSS-II SN 18333,2007/09/22,21.46,SDSS J11749.93+010718.5,"01:17:49.934,01:17:49.944,01:17:49.92","+01:07:19.84,+01:07:19.848,+01:07:19.776,+01:07:19.488",0.253975,Ia,2.0,,,,3244.0,3244.0
SDSS-II SN 5978,2005/10/22,21.46,SDSS J14438.98+005518.8,"01:44:38.98,01:44:38.976,01:44:38.952","+00:55:18.8,+00:55:18.77,+00:55:18.527",0.280661,Ia,2.0,,,,4234.0,4234.0
SDSS-II SN 18972,,21.46,SDSS J22201.71+010917.5,"02:22:01.706,02:22:01.704","+01:09:17.44,+01:09:17.424,+01:09:17.316,+01:09:16.992",0.330984,Ia,0.0,,,,3343.0,3343.0
PS1-11oh,2011,21.465,,10:51:04.08,+59:06:13.32,,Ia?,,,,,1795.0,1795.0
PSc510653,2013/04/29,21.47,,10:53:55.109,+57:32:39.45,0.35198,Ia,20.0,,,,117.0,117.0
SDSS-II SN 841,2005/09/03,21.47,SDSS J31359.08-010036.6,03:13:59.04,"-01:00:36.072,-01:00:36,-01:00:36.216",0.2991,Ia,18.0,,,,2078.0,2078.0
SN2005fc,2005/09/10,21.47,SDSS J12139.08+005342.7,"21:21:39.25,21:21:39.3,21:21:39.36","+00:53:40.7,+00:53:41,+00:53:40.78,+00:53:40.762,+00:53:40.531,+00:53:40.74","0.297,0.417,0.423",Ia,14.0,,,,4815.0,4815.0
SDSS-II SN 11314,2005/11/22,21.47,SDSS J30818.05+005733.2,"03:08:18.12,03:08:18.096","+00:57:33.059,+00:57:33.16,+00:57:32.782","0.184,0.169",Ia,12.0,,,,5822.0,4224.0
SDSS-II SN 5993,2005/09/27,21.47,SDSS J15843.75+000256.1,"01:58:43.77,01:58:43.776","+00:02:56.7,+00:02:56.2,+00:02:56.63,+00:02:56.23",0.3767,Ia,11.0,,,,3682.0,3682.0
PSc020104,2010/03/09,21.47,,09:58:36.773,+02:17:37.70,0.30627,Ia,11.0,,,,3493.0,3493.0
SDSS-II SN 12850,2006/08/27,21.47,SDSS J14138.31-002614.4,21:41:38.4,"-00:26:14.1936,-00:26:14.4636",0.305003,Ia,9.0,,,,0.0,0.0
SDSS-II SN 19545,2007/10/13,21.47,SDSS J20146.35+002404.3,"22:01:46.342,22:01:46.32","+00:24:04.32,+00:24:04.032,+00:24:04.482,+00:24:04.0464",0.309131,Ia,5.0,,,,3533.0,3533.0
SN2006qi,2006/11/20,21.47,SDSS J15019.54+005305.4,"01:50:19.56,01:50:19.536","+00:53:05.6,+00:53:05.64,+00:53:05.6328,+00:53:05.3376","0.220452,0.19",Ia,4.0,,,,4384.0,4234.0
SDSS-II SN 14050,,21.47,SDSS J01455.63+001133.6,"00:14:55.6824,00:14:55.6272","+00:11:34.174,+00:11:33.212",0.198479,Ia,0.0,,,,3432.0,3432.0
PS1-10iv,2010/05/04,21.478,,"10:02:00.450,10:02:00.48","+02:03:37.82,+02:03:37.44","0.369,0.369",Ia,,,,,330748.0,252010.0
PS1-10acx,2010/08/16,21.48,,"16:05:54.089,16:05:54.088","+55:11:52.30,+55:11:52.19",0.34918,Ia,62.0,,,,21497.0,7834.0
SDSS-II SN 16237,2006/10/31,21.48,SDSS J13202.51-003724.8,"01:32:02.52,01:32:02.472","-00:37:24.6,-00:37:25.932,-00:37:25.626,-00:37:25.9248",0.313153,Ia,31.0,,,,4490.0,4490.0
SNLS-04D3nh,2004/06/22,21.48,[HSP2005] J142226.72+522000.92,"14:22:26.708,14:22:26.729","+52:20:00.41,+52:20:00.410,+52:20:00.92","0.34,0.34,0.34",Ia,29.0,1.0,,,2101.0,0.0
SDSS-II SN 9334,2005/10/30,21.48,SDSS J30758.20+005032.8,"23:07:58.328,23:07:58.32","+00:50:30.25,+00:50:29.9,+00:50:30.253,+00:50:30.242,+00:50:29.89",0.382575,Ia,27.0,,,,5159.0,3402.0
PS1-12aks,2012/04/29,21.48,,"16:13:29.519,16:13:29.520",+53:59:27.30,0.3694,Ia,27.0,,,,22862.0,9290.0
PSc320336,2011/10/03,21.48,,03:33:17.319,-27:30:48.44,0.31005,Ia,24.0,,,,224.0,224.0
SDSS-II SN 7701,2005/10/26,21.48,SDSS J02604.13-011344.9,"00:26:04.076,00:26:04.0656,00:26:04.0776,00:26:04.0728","-01:13:43.48,-01:13:43.896,-01:13:43.464,-01:13:43.608",0.3613,Ia,23.0,,,,3835.0,3835.0
SDSS-II SN 3881,2005/09/10,21.48,SDSS J32731.56-002635.0,"23:27:31.611,23:27:31.68","-00:26:30.40,-00:26:30.516,-00:26:30.3972,-00:26:30.2784,-00:26:30.5052",0.327784,Ia,21.0,,,,4975.0,4975.0
SDSS-II SN 2630,2005/09/09,21.48,SDSS J22102.21-010712.3,"02:21:02.256,02:21:02.232,02:21:02.208","-01:07:12.144,-01:07:11.928,-01:07:12.216",0.35072,Ia,19.0,,,,7153.0,7153.0
PSc380451,2012/04/29,21.48,,12:24:18.083,+47:17:26.61,0.31605,Ia,19.0,,,,108.0,108.0
SDSS-II SN 18146,2007/09/05,21.48,SDSS J20943.23+000000.7,"02:09:43.052,02:09:43.032,02:09:43.056","-00:00:01.49,-00:00:01.584,-00:00:01.494,-00:00:01.3428,-00:00:01.5696",0.429563,Ia,16.0,,,,3316.0,3316.0
SDSS-II SN 15765,2006/10/21,21.48,SDSS J21123.51+001446.4,"02:11:23.318,02:11:23.304,02:11:23.328","+00:14:45.93,+00:14:45.64,+00:14:45.935,+00:14:46.007,+00:14:45.643",0.3048,Ia,13.0,,,,4568.0,1890.0
SDSS-II SN 17341,2007/09/03,21.48,,"02:48:18.504,02:48:18.48","+00:13:53.854,+00:13:53.566",,Ia,10.0,,,,0.0,0.0
SDSS-II SN 3195,2005/09/22,21.48,SDSS J03440.46+001439.7,"00:34:40.422,00:34:40.39,00:34:40.4208,00:34:40.4136,00:34:40.392","+00:14:39.58,+00:14:39.16,+00:14:39.577,+00:14:39.534,+00:14:39.149","0.3,0.3",Ia,5.0,,,,3432.0,3432.0
SDSS-II SN 1214,2005/09/09,21.48,SDSS J24127.64+005825.6,"02:41:27.648,02:41:27.6","+00:58:25.759,+00:58:25.39",0.264749,Ia,4.0,,,,3343.0,3343.0
PS1-13cws,2013/09/14,21.48,,,,,Ia,1.0,,,,,
SDSS-II SN 18955,,21.48,SDSS J15622.94+003836.5,01:56:22.92,"+00:38:36.665,+00:38:36.769",0.383521,Ia,0.0,,,,6715.0,6715.0
SDSS-II SN 9652,,21.48,SDSS J21956.54-002615.3,22:19:56.64,"-00:26:15.27,-00:26:15.3204,-00:26:15.9072","0.373,0.321",Ia,0.0,,,,3776.0,2583.0
SN2007tf,2007/10/06,21.49,SDSS J10959.32-000108.0,"01:09:59.35,01:09:59.334,01:09:59.304,01:09:59.328,01:09:59.350,01:09:59.349","-00:01:06.9,-00:01:06.90,-00:01:07.248,-00:01:06.8988,-00:01:06.96,-00:01:07.2516,-00:01:06.95,-00:01:06.947",0.406594,Ia,35.0,1.0,,,3534.0,3534.0
SDSS-II SN 15428,2006/10/13,21.49,SDSS J23622.81+010234.2,"02:36:22.598,02:36:22.584,02:36:22.608","+01:02:33.00,+01:02:32.856,+01:02:33",0.383289,Ia,34.0,,,,3343.0,3343.0
SDSS-II SN 16436,2006/11/02,21.49,SDSS J32237.54-003858.4,"03:22:37.512,03:22:37.536,03:22:37.488","-00:38:57.462,-00:38:57.3828,-00:38:57.7104",0.332,Ia,28.0,,,,4168.0,4168.0
SDSS-II SN 14304,2006/09/27,21.49,,"20:44:00.449,20:44:00.48","-00:36:21.17,-00:36:21.312,-00:36:21.168,-00:36:21.1248,-00:36:21.3012","0.322,0.315,0.276",Ia,26.0,,,,116.0,0.0
SDSS-II SN 4048,2005/09/24,21.49,SDSS J02339.57+004658.3,"00:23:39.6456,00:23:39.6384","+00:47:00.3624,+00:47:00.2004",0.434924,Ia,26.0,,,,3432.0,3432.0
SDSS-II SN 13460,2006/09/15,21.49,SDSS J30251.44+000831.3,"23:02:51.491,23:02:51.36,23:02:51.6","+00:08:31.06,+00:08:30.8,+00:08:31.103,+00:08:30.826",0.310903,Ia,25.0,,,,18417.0,12493.0
PSc190268,2011/08/19,21.49,,22:17:03.836,-00:19:02.63,0.33045,Ia,25.0,,,,4030.0,2837.0
PSc500048,2013/03/18,21.49,,10:01:15.098,+02:49:20.98,0.24835,Ia,25.0,,,,196410.0,142778.0
SN2007tb,2007/10/04,21.49,A011441+0046,"01:14:41.25,01:14:41.246,01:14:41.252","+00:46:51.8,+00:46:51.84,+00:46:51.824","0.3539,0.3553",Ia,15.0,1.0,,,1763.0,1763.0
PSc400042,2012/06/07,21.49,,16:08:55.211,+54:21:01.89,0.2633,Ia,13.0,,,,1344.0,0.0
SDSS-II SN 17322,2007/09/03,21.49,,"02:46:18.312,02:46:18.288","-00:36:44.0856,-00:36:44.478",,Ia,11.0,,,,0.0,0.0
SDSS-II SN 12087,2005/11/23,21.49,SDSS J22635.49+005404.8,22:26:35.52,"+00:54:06.0336,+00:54:05.7852",,Ia,8.0,,,,9638.0,8286.0
SDSS-II SN 3475,2005/10/11,21.49,SDSS J00205.66-000902.4,"00:02:05.614,00:02:05.6057","-00:09:02.3184,-00:09:02.808",0.301106,Ia,1.0,,,,3284.0,3284.0
PS1-13ge,2013/02/05,21.49,,,,,Ia,1.0,,,,,
SNLS-05D3hq,2005/05/12,21.5,[NSB2006] J141743.05+521122.6,"14:17:43.093,14:17:43.058","+52:11:22.25,+52:11:22.250,+52:11:22.67",0.338,Ia,52.0,,,,2101.0,0.0
SNLS-06D2ag,2006/01/25,21.5,,"10:01:43.36,10:01:43.363","+01:51:37.3,+01:51:37.07,+01:51:37.070","0.31,0.31",Ia,42.0,1.0,,,190266.0,132129.0
PSc180372,2011/07/20,21.5,,16:15:07.457,+54:20:00.42,0.3492,Ia,38.0,,,,16549.0,6486.0
SDSS-II SN 1783,2005/09/09,21.5,,20:37:45.12,"-00:37:40.728,-00:37:40.7172,-00:37:40.944","0.266,0.238",Ia,34.0,,,,116.0,0.0
SDSS-II SN 8092,2005/10/14,21.5,,"03:20:36.286,03:20:36.288","+00:05:38.26,+00:05:37.9,+00:05:38.3,+00:05:38.22,+00:05:37.95","0.329,0.275,0.245",Ia,34.0,,,,3507.0,3507.0
SDSS-II SN 15814,2006/10/16,21.5,SDSS J15853.99-002221.7,"01:58:54.045,01:58:54.024,01:58:54.048","-00:22:21.55,-00:22:21.828,-00:22:21.5508,-00:22:21.594,-00:22:21.8244",0.371177,Ia,29.0,,,,3393.0,3393.0
SDSS-II SN 1921,2005/09/09,21.5,SDSS J10248.05+005032.8,21:02:48,"+00:50:33.198,+00:50:33.184,+00:50:33.14","0.687,0.534",Ia,24.0,,,,4924.0,4815.0
SDSS-II SN 3535,2005/09/13,21.5,SDSS J25628.23-000800.8,"02:56:28.13,02:56:28.128","-00:08:00.5,-00:08:00.852,-00:08:00.5028,-00:08:00.5136,-00:08:00.8412",0.308446,Ia,22.0,,,,3348.0,3348.0
PSc460054,2012/11/19,21.5,,08:45:51.930,+45:01:36.74,0.335,Ia,21.0,,,,1896.0,1896.0
PSc320258,2011/10/16,21.5,,02:18:59.519,-04:52:50.66,0.34119,Ia,19.0,,,,37121.0,218.0
SN2007qu,2007/11/04,21.5,SDSS J23232.65+005133.8,"22:32:32.82,22:32:32.88","+00:51:32.7,+00:51:32.72,+00:51:32.566","0.304931,0.31",Ia,18.0,,,,8261.0,8261.0
PSc480198,2013/01/31,21.5,,12:27:55.605,+47:25:09.20,0.37587,Ia,16.0,,,,108.0,108.0
SDSS-II SN 21351,2007/09/19,21.5,SDSS J23325.08-010448.9,"02:33:25.104,02:33:25.056","-01:04:48.036,-01:04:48.288",0.358,Ia,13.0,,,,3563.0,3563.0
ESSENCEn326,2005/11/24,21.5,SDSS J232958.25-085312.6,"23:29:58.59,23:29:58.590","-08:53:12.5,-08:53:12.45,-08:53:12.468","0.2628,0.2637",Ia,12.0,1.0,,,5666.0,2599.0
SDSS-II SN 7051,2005/10/12,21.5,SDSS J35410.08+000129.8,23:54:10.08,"+00:01:30.1,+00:01:30.09,+00:01:29.83",0.333049,Ia,8.0,,,,6131.0,6131.0
SDSS-II SN 16398,2006/09/17,21.5,,"21:23:04.32,21:23:04.08","+00:20:15.601,+00:20:15.209",,Ia,7.0,,,,5647.0,4564.0
SDSS-II SN 19821,2007/10/12,21.5,SDSS J34707.08+010133.6,"23:47:07.054,23:47:06.96,23:47:07.2","+01:01:33.73,+01:01:33.348,+01:01:33.744,+01:01:33.672",0.266012,Ia,6.0,,,,4881.0,3241.0
SDSS-II SN 13958,2006/09/17,21.5,SDSS J12709.07+004801.5,"01:27:09.06,01:27:09.072","+00:48:01.3,+00:48:01.26,+00:48:01.7604,+00:48:01.242",0.302507,Ia,4.0,,,,1763.0,1763.0
PSc140177,2011/02/10,21.5,,10:58:24.605,+57:54:57.06,0.28246,Ia,4.0,,,,117.0,117.0
SDSS-II SN 8264,2005/11/03,21.5,SDSS J35009.44+004912.4,23:50:09.36,"+00:49:12.349,+00:49:12.27,+00:49:12.032",0.237519,Ia,2.0,,,,4881.0,3241.0
SN1995ao,1995/11/18,21.5,A025730-0141,"02:57:30.70,02:57:30.701","-01:41:19.8,-01:41:19.79","0.24,0.24",Ia,1.0,1.0,,,3789.0,3789.0
SN1995ap,1995/11/18,21.5,A031228+0041,"03:12:28.13,03:12:28.130","+00:41:43.4,+00:41:43.40","0.23,0.3,0.3",Ia,1.0,1.0,,,3507.0,3507.0
SN1996bf,1996/10/09,21.5,A021215+0127,"02:12:15.39,02:12:15.389","+01:27:48.9,+01:27:48.89",0.25,Ia,1.0,,,,3343.0,3343.0
SN1997bl,1997/03/07,21.5,A124021-1144,"12:40:21.0,12:40:21.000,12:40:21.00","-11:44:39,-11:44:39.01,-11:44:39.0","0.19,0.19",Ia,1.0,,,,222.0,116.0
SN2002ih,2002/10/29,21.5,A015704-0038,"01:57:04.49,01:57:04.490","-00:38:02.2,-00:38:02.18","0.2,0.2",Ia,1.0,,,,3393.0,3393.0
SN2004cl,2004/03/20,21.5,A082933+0852,"08:29:33.46,08:29:33.36,08:29:33.47","+08:52:05.5,+08:52:05.52,+08:52:05.4","0.112,0.11,0.112",Ia,1.0,,,,355.0,355.0
SN2004fq,2004/10/13,21.5,A232745-0831,"23:27:45.64,23:27:45.638","-08:31:12.8,-08:31:12.77,-08:31:12.785",0.1462,Ic,1.0,1.0,,,4639.0,3077.0
SN2004if,2004/10/16,21.5,A223908-0051,22:39:08.54,-00:51:54.6,"0.322,0.32,0.322",Ia,1.0,,,,6244.0,5051.0
SN2006ue,2006/12/16,21.5,A112349+2128,"11:23:49.570,11:23:49.57","+21:28:40.37,+21:28:40.4",,Ia,1.0,,,,232.0,232.0
SN2008cr,2008/04/02,21.5,A114334+4622,11:43:34.44,"+46:22:03.6,+46:22:03.61","0.41,0.41",Ia,1.0,,,,1806.0,106.0
SN2009kt,2009/09/15,21.5,A022828-0404,"02:28:28.368,02:28:28.37","-04:04:44.08,-04:04:44.1","0.27,0.33",Ia,1.0,,,,4362.0,445.0
SN2009mo,2009/10/17,21.5,A091424+1551,09:14:24.15,+15:51:10.3,"0.07,0.07",Ia,1.0,,,,0.0,0.0
SN2009mp,2009/10/17,21.5,A092359+1406,09:23:59.78,+14:06:47.7,"0.13,0.13",Ia,1.0,,,,0.0,0.0
DES12C2a,2012/12/04,21.5,,"03:41:13.10,03:41:13.1",-28:59:37.9,0.21,Ia,1.0,,,,1931.0,231.0
DES14X2raq,2014/12/09,21.5,,02:23:36.76,-05:28:53.2,0.239,Ia,1.0,,,,35669.0,218.0
Hadrian,2011/10/30,21.5,,07:17:20.115,+37:49:54.54,"0.261,0.261",Ia,1.0,,,,216.0,216.0
LSQ13dhy,2013/11/26,21.5,,02:50:50.04,-24:00:02.4,0.19,Ia,1.0,1.0,,,0.0,0.0
PSc100014,2010/11/01,21.503,,"23:33:10.781,23:33:10.8,23:33:10.783,23:33:10.784","-01:14:07.02,-01:14:07.08,-01:14:07.01,-01:14:06.98","0.31,0.31",Ia,34.0,,,,232.0,232.0
PSc190209,2011/08/09,21.51,,"22:12:19.673,22:12:19.672",+01:02:09.41,"0.37,0.36687",Ia,78.0,,,,9692.0,7813.0
PSc000552,2010/01/16,21.51,,10:00:26.580,+02:28:59.67,0.33316,Ia,37.0,,,,262138.0,199687.0
