,Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
174,CSS131023:221244+014803,2013-10-23,FUV,22h12m43.79s,1d48m03.3s,2,2,0,2586,-2281,nan,CSS131023_221244+014803-FUV.fits.gz
175,CSS131023:221244+014803,2013-10-23,NUV,22h12m43.79s,1d48m03.3s,4,4,0,2586,-1494,nan,CSS131023_221244+014803-NUV.fits.gz
176,CSS131025:003216-074653,2013-10-25,FUV,0h32m16.49s,-7d46m53.3s,3,3,0,3658,-2524,nan,CSS131025_003216-074653-FUV.fits.gz
177,CSS131025:003216-074653,2013-10-25,NUV,0h32m16.49s,-7d46m53.3s,3,3,0,3658,-2524,nan,CSS131025_003216-074653-NUV.fits.gz
178,CSS131031:095508+064831,2013-10-31,FUV,9h55m08.22s,6d48m31.4s,4,4,0,2802,-1725,nan,CSS131031_095508+064831-FUV.fits.gz
179,CSS131031:095508+064831,2013-10-31,NUV,9h55m08.22s,6d48m31.4s,4,4,0,2802,-1725,nan,CSS131031_095508+064831-NUV.fits.gz
180,CSS131110:092949+152714,2013-11-10,NUV,9h29m48.79s,15d27m14.2s,3,3,0,3192,-644,nan,CSS131110_092949+152714-NUV.fits.gz
181,CSS131210:043252+304855,2013-12-10,FUV,4h32m52.39s,30d48m54.7s,4,4,0,2906,-2545,nan,CSS131210_043252+304855-FUV.fits.gz
182,CSS131210:043252+304855,2013-12-10,NUV,4h32m52.39s,30d48m54.7s,4,4,0,2906,-2545,nan,CSS131210_043252+304855-NUV.fits.gz
183,CSS131224:020446-000718,2013-12-24,FUV,2h04m46.41s,-0d07m18.4s,2,2,0,1889,-1889,nan,CSS131224_020446-000718-FUV.fits.gz
184,CSS131224:020446-000718,2013-12-24,NUV,2h04m46.41s,-0d07m18.4s,2,2,0,1889,-1889,nan,CSS131224_020446-000718-NUV.fits.gz
185,CSS131225:030144-092044,2013-12-25,FUV,3h01m44.32s,-9d20m43.5s,5,5,0,2261,-1875,nan,CSS131225_030144-092044-FUV.fits.gz
186,CSS131225:030144-092044,2013-12-25,NUV,3h01m44.32s,-9d20m43.5s,5,5,0,2261,-1875,nan,CSS131225_030144-092044-NUV.fits.gz
187,CSS140103:082332+283814,2014-01-03,FUV,8h23m32.1s,28d38m14s,2,2,0,2917,-2900,nan,CSS140103_082332+283814-FUV.fits.gz
188,CSS140103:082332+283814,2014-01-03,NUV,8h23m32.1s,28d38m14s,3,3,0,2917,-1444,nan,CSS140103_082332+283814-NUV.fits.gz
189,CSS140103:130555+112833,2014-01-03,FUV,13h05m54.94s,11d28m32.8s,1,1,0,2445,-2445,nan,CSS140103_130555+112833-FUV.fits.gz
190,CSS140103:130555+112833,2014-01-03,NUV,13h05m54.94s,11d28m32.8s,3,3,0,3130,-2445,nan,CSS140103_130555+112833-NUV.fits.gz
191,CSS140104:002811-041606,2014-01-04,FUV,0h28m10.9s,-4d16m06.2s,2,2,0,3729,-2606,nan,CSS140104_002811-041606-FUV.fits.gz
192,CSS140104:002811-041606,2014-01-04,NUV,0h28m10.9s,-4d16m06.2s,2,2,0,3729,-2606,nan,CSS140104_002811-041606-NUV.fits.gz
193,CSS140109:095728+274221,2014-01-09,FUV,9h57m28.35s,27d42m21s,2,2,0,2874,-2473,nan,CSS140109_095728+274221-FUV.fits.gz
194,CSS140109:095728+274221,2014-01-09,NUV,9h57m28.35s,27d42m21s,2,2,0,2874,-2473,nan,CSS140109_095728+274221-NUV.fits.gz
195,CSS140123:093027+411345,2014-01-23,FUV,9h30m27.32s,41d13m45.4s,2,2,0,3601,-2526,nan,CSS140123_093027+411345-FUV.fits.gz
196,CSS140123:093027+411345,2014-01-23,NUV,9h30m27.32s,41d13m45.4s,4,4,0,3608,-1009,nan,CSS140123_093027+411345-NUV.fits.gz
197,CSS140123:104818+204751,2014-01-23,FUV,10h48m17.66s,20d47m51.2s,2,2,0,2522,-2522,nan,CSS140123_104818+204751-FUV.fits.gz
198,CSS140123:104818+204751,2014-01-23,NUV,10h48m17.66s,20d47m51.2s,4,4,0,2853,-2522,nan,CSS140123_104818+204751-NUV.fits.gz
199,CSS140123:111719+361025,2014-01-23,FUV,11h17m18.76s,36d10m24.5s,1,1,0,3251,-3251,nan,CSS140123_111719+361025-FUV.fits.gz
200,CSS140123:111719+361025,2014-01-23,NUV,11h17m18.76s,36d10m24.5s,1,1,0,3251,-3251,nan,CSS140123_111719+361025-NUV.fits.gz
201,CSS140128:100158+255444,2014-01-28,FUV,10h01m57.63s,25d54m44s,2,2,0,2913,-2886,nan,CSS140128_100158+255444-FUV.fits.gz
202,CSS140128:100158+255444,2014-01-28,NUV,10h01m57.63s,25d54m44s,2,2,0,2913,-2886,nan,CSS140128_100158+255444-NUV.fits.gz
203,CSS140128:110457+300122,2014-01-13,FUV,11h04m57.1s,30d01m22s,1,1,0,3239,-3239,nan,CSS140128_110457+300122-FUV.fits.gz
204,CSS140128:110457+300122,2014-01-13,NUV,11h04m57.1s,30d01m22s,1,1,0,3239,-3239,nan,CSS140128_110457+300122-NUV.fits.gz
205,CSS140204:092250+292926,2014-02-04,FUV,9h22m49.75s,29d29m25.7s,2,2,0,2937,-2182,nan,CSS140204_092250+292926-FUV.fits.gz
206,CSS140204:092250+292926,2014-02-04,NUV,9h22m49.75s,29d29m25.7s,13,13,0,2937,-1074,nan,CSS140204_092250+292926-NUV.fits.gz
207,CSS140305:104323+013442,2014-03-05,FUV,10h43m23.11s,1d34m42.2s,4,4,0,3628,-2527,nan,CSS140305_104323+013442-FUV.fits.gz
208,CSS140305:104323+013442,2014-03-05,NUV,10h43m23.11s,1d34m42.2s,8,8,0,3628,-2527,nan,CSS140305_104323+013442-NUV.fits.gz
209,CSS140309:103126-155700,2014-03-09,FUV,10h31m25.62s,-15d57m00.2s,2,2,0,2922,-2237,nan,CSS140309_103126-155700-FUV.fits.gz
210,CSS140309:103126-155700,2014-03-09,NUV,10h31m25.62s,-15d57m00.2s,4,4,0,3280,-2237,nan,CSS140309_103126-155700-NUV.fits.gz
211,CSS140424:123226+154840,2014-04-24,FUV,12h32m25.66s,15d48m39.5s,2,2,0,2564,-2166,nan,CSS140424_123226+154840-FUV.fits.gz
212,CSS140424:123226+154840,2014-04-24,NUV,12h32m25.66s,15d48m39.5s,2,2,0,2564,-2166,nan,CSS140424_123226+154840-NUV.fits.gz
213,CSS140426:171938-010130,2014-04-26,FUV,17h19m38.28s,-1d01m30s,1,1,0,3583,-3583,nan,CSS140426_171938-010130-FUV.fits.gz
214,CSS140426:171938-010130,2014-04-26,NUV,17h19m38.28s,-1d01m30s,3,3,0,3583,-3223,nan,CSS140426_171938-010130-NUV.fits.gz
215,CSS140427:222246+192845,2014-04-27,FUV,22h22m46.07s,19d28m45.4s,2,2,0,2774,-2472,nan,CSS140427_222246+192845-FUV.fits.gz
216,CSS140427:222246+192845,2014-04-27,NUV,22h22m46.07s,19d28m45.4s,2,2,0,2774,-2472,nan,CSS140427_222246+192845-NUV.fits.gz
217,CSS140501:170414+174839,2014-05-01,FUV,17h04m13.69s,17d48m39.4s,2,2,0,2836,-2533,nan,CSS140501_170414+174839-FUV.fits.gz
218,CSS140501:170414+174839,2014-05-01,NUV,17h04m13.69s,17d48m39.4s,2,2,0,2836,-2533,nan,CSS140501_170414+174839-NUV.fits.gz
219,CSS140509:161445+023534,2014-05-09,FUV,16h14m45s,2d35m34s,1,1,0,3643,-3643,nan,CSS140509_161445+023534-FUV.fits.gz
220,CSS140509:161445+023534,2014-05-09,NUV,16h14m45s,2d35m34s,1,1,0,3643,-3643,nan,CSS140509_161445+023534-NUV.fits.gz
221,CSS140620:171007+610911,2014-06-20,FUV,17h10m07s,61d09m11s,2,2,0,2884,-2627,nan,CSS140620_171007+610911-FUV.fits.gz
222,CSS140620:171007+610911,2014-06-20,NUV,17h10m07s,61d09m11s,2,2,0,2884,-2627,nan,CSS140620_171007+610911-NUV.fits.gz
223,CSS140628:233025+060302,2014-06-28,FUV,23h30m25s,6d03m02s,2,2,0,2489,-2474,nan,CSS140628_233025+060302-FUV.fits.gz
224,CSS140628:233025+060302,2014-06-28,NUV,23h30m25s,6d03m02s,2,2,0,2489,-2474,nan,CSS140628_233025+060302-NUV.fits.gz
225,CSS140831:012531+070251,2014-08-31,FUV,1h25m31s,7d02m51s,5,5,0,2540,-2144,nan,CSS140831_012531+070251-FUV.fits.gz
226,CSS140831:012531+070251,2014-08-31,NUV,1h25m31s,7d02m51s,5,5,0,2540,-2144,nan,CSS140831_012531+070251-NUV.fits.gz
227,CSS140914:010107-101840,2014-09-14,FUV,1h01m07.04s,-10d18m39.9s,2,2,0,2547,-2512,nan,CSS140914_010107-101840-FUV.fits.gz
228,CSS140914:010107-101840,2014-09-14,NUV,1h01m07.04s,-10d18m39.9s,2,2,0,2547,-2512,nan,CSS140914_010107-101840-NUV.fits.gz
229,CSS141021:030330-053334,2014-10-21,FUV,3h03m30.43s,-5d33m33.9s,3,3,0,3982,-2482,nan,CSS141021_030330-053334-FUV.fits.gz
230,CSS141021:030330-053334,2014-10-21,NUV,3h03m30.43s,-5d33m33.9s,3,3,0,3982,-2482,nan,CSS141021_030330-053334-NUV.fits.gz
231,CSS141117:030348+002415,2014-11-17,FUV,3h03m47.59s,0d24m14.6s,5,5,0,4007,-2164,nan,CSS141117_030348+002415-FUV.fits.gz
232,CSS141117:030348+002415,2014-11-17,NUV,3h03m47.59s,0d24m14.6s,5,5,0,4007,-2164,nan,CSS141117_030348+002415-NUV.fits.gz
233,CSS141118:013255-013727,2014-11-10,FUV,1h32m54.75s,-1d37m27.2s,2,2,0,3697,-3682,nan,CSS141118_013255-013727-FUV.fits.gz
234,CSS141118:013255-013727,2014-11-10,NUV,1h32m54.75s,-1d37m27.2s,2,2,0,3697,-3682,nan,CSS141118_013255-013727-NUV.fits.gz
235,DES12C1a,2012-12-07,FUV,3h38m54.5s,-27d32m28.2s,24,24,0,3287,-1455,nan,DES12C1a-FUV.fits.gz
236,DES12C1a,2012-12-07,NUV,3h38m54.5s,-27d32m28.2s,57,57,0,3287,-729,nan,DES12C1a-NUV.fits.gz
237,DES12C1b,2012-12-07,FUV,3h35m05.8s,-26d45m53.9s,2,2,0,1882,-1809,nan,DES12C1b-FUV.fits.gz
238,DES12C1b,2012-12-07,NUV,3h35m05.8s,-26d45m53.9s,5,5,0,1882,-739,nan,DES12C1b-NUV.fits.gz
239,DES12C2a,2012-12-04,FUV,3h41m13.1s,-28d59m37.9s,2,2,0,1884,-1876,nan,DES12C2a-FUV.fits.gz
240,DES12C2a,2012-12-04,NUV,3h41m13.1s,-28d59m37.9s,2,2,0,1884,-1876,nan,DES12C2a-NUV.fits.gz
241,DES12C3a,2012-12-17,NUV,3h36m19.9s,-29d00m49.6s,25,25,0,2606,-1818,nan,DES12C3a-NUV.fits.gz
242,DES12S2b,2013-02-05,FUV,2h44m00.31s,-0d15m26.6s,1,1,0,3388,-3388,nan,DES12S2b-FUV.fits.gz
243,DES12S2b,2013-02-05,NUV,2h44m00.31s,-0d15m26.6s,2,2,0,3388,-440,nan,DES12S2b-NUV.fits.gz
244,DES13C13abhe,2013-12-15,FUV,3h33m28.8s,-28d26m33.9s,40,40,0,2925,-1828,nan,DES13C13abhe-FUV.fits.gz
245,DES13C1juw,2013-10-01,FUV,3h38m31.04s,-27d02m34s,26,26,0,3585,-1753,nan,DES13C1juw-FUV.fits.gz
246,DES13C1juw,2013-10-01,NUV,3h38m31.04s,-27d02m34s,62,62,0,3585,-1027,nan,DES13C1juw-NUV.fits.gz
247,DES13E1ao,2013-08-29,FUV,0h29m07.55s,-43d08m27.6s,26,26,0,3272,-2162,nan,DES13E1ao-FUV.fits.gz
248,DES13E1ao,2013-08-29,NUV,0h29m07.55s,-43d08m27.6s,31,31,0,3278,-2162,nan,DES13E1ao-NUV.fits.gz
249,DES13E1dcb,2013-09-07,FUV,0h30m58.63s,-42d10m20.2s,35,35,0,3619,-2205,nan,DES13E1dcb-FUV.fits.gz
250,DES13E1dcb,2013-09-07,NUV,0h30m58.63s,-42d10m20.2s,36,36,0,3619,-2205,nan,DES13E1dcb-NUV.fits.gz
251,DES13S1qv,2013-08-31,NUV,2h52m46.53s,-0d07m39.1s,5,5,0,1746,-1405,nan,DES13S1qv-NUV.fits.gz
252,DES14C1bdv,2014-09-11,FUV,3h34m52.66s,-27d49m58.1s,111,111,0,3958,-2098,nan,DES14C1bdv-FUV.fits.gz
253,DES14C1bdv,2014-09-11,NUV,3h34m52.66s,-27d49m58.1s,246,246,0,3958,-1372,nan,DES14C1bdv-NUV.fits.gz
254,DES14C1es,2014-08-17,FUV,3h36m41.4s,-27d50m24s,59,59,0,3905,-2073,nan,DES14C1es-FUV.fits.gz
255,DES14C1es,2014-08-17,NUV,3h36m41.4s,-27d50m24s,125,125,0,3905,-1347,nan,DES14C1es-NUV.fits.gz
256,DES14C1fkl,2014-09-26,FUV,3h40m24.63s,-26d43m19.5s,6,6,0,3244,-2467,nan,DES14C1fkl-FUV.fits.gz
257,DES14C1fkl,2014-09-26,NUV,3h40m24.63s,-26d43m19.5s,6,6,0,3244,-2467,nan,DES14C1fkl-NUV.fits.gz
258,DES14C1qty,2014-12-09,FUV,3h34m06.22s,-27d37m55.6s,76,76,0,4047,-2187,nan,DES14C1qty-FUV.fits.gz
259,DES14C1qty,2014-12-09,NUV,3h34m06.22s,-27d37m55.6s,193,193,0,4047,-1461,nan,DES14C1qty-NUV.fits.gz
260,DES14C2fkd,2014-09-26,FUV,3h33m45.34s,-29d40m36.2s,33,33,0,3254,-2137,nan,DES14C2fkd-FUV.fits.gz
261,DES14C2fkd,2014-09-26,NUV,3h33m45.34s,-29d40m36.2s,33,33,0,3254,-2137,nan,DES14C2fkd-NUV.fits.gz
262,DES14C2fkf,2014-09-26,FUV,3h35m38.75s,-28d19m09.6s,39,39,0,3210,-2113,nan,DES14C2fkf-FUV.fits.gz
263,DES14C2fkf,2014-09-26,NUV,3h35m38.75s,-28d19m09.6s,69,69,0,3210,-1387,nan,DES14C2fkf-NUV.fits.gz
264,DES14C2gwx,2014-10-12,FUV,3h33m35.18s,-29d11m26.3s,67,67,0,3270,-2153,nan,DES14C2gwx-FUV.fits.gz
265,DES14C2gwx,2014-10-12,NUV,3h33m35.18s,-29d11m26.3s,67,67,0,3270,-2153,nan,DES14C2gwx-NUV.fits.gz
266,DES14C2ikn,2014-10-18,FUV,3h35m23.57s,-29d35m30.4s,2,2,0,2562,-2487,nan,DES14C2ikn-FUV.fits.gz
267,DES14C2ikn,2014-10-18,NUV,3h35m23.57s,-29d35m30.4s,2,2,0,2562,-2487,nan,DES14C2ikn-NUV.fits.gz
268,DES14C2kct,2014-10-30,FUV,3h39m35.46s,-28d54m38.8s,2,2,0,2579,-2571,nan,DES14C2kct-FUV.fits.gz
269,DES14C2kct,2014-10-30,NUV,3h39m35.46s,-28d54m38.8s,2,2,0,2579,-2571,nan,DES14C2kct-NUV.fits.gz
270,DES14C2pw,2014-08-20,FUV,3h38m02.38s,-29d19m49.2s,23,23,0,3217,-2428,nan,DES14C2pw-FUV.fits.gz
271,DES14C2pw,2014-08-20,NUV,3h38m02.38s,-29d19m49.2s,23,23,0,3217,-2428,nan,DES14C2pw-NUV.fits.gz
272,DES14C3cwp,2014-09-19,FUV,3h27m10.88s,-27d49m19.6s,27,27,0,3942,-2106,nan,DES14C3cwp-FUV.fits.gz
273,DES14C3cwp,2014-09-19,NUV,3h27m10.88s,-27d49m19.6s,56,56,0,3942,-1380,nan,DES14C3cwp-NUV.fits.gz
274,DES14C3cxt,2014-09-19,FUV,3h27m21.32s,-28d07m30s,27,27,0,3942,-2106,nan,DES14C3cxt-FUV.fits.gz
275,DES14C3cxt,2014-09-19,NUV,3h27m21.32s,-28d07m30s,56,56,0,3942,-1380,nan,DES14C3cxt-NUV.fits.gz
276,DES14C3foo,2014-10-01,FUV,3h28m09.1s,-27d31m58.5s,32,32,0,3216,-2118,nan,DES14C3foo-FUV.fits.gz
277,DES14C3foo,2014-10-01,NUV,3h28m09.1s,-27d31m58.5s,63,63,0,3216,-1392,nan,DES14C3foo-NUV.fits.gz
278,DES14C3gqv,2014-10-23,FUV,3h28m38.86s,-27d08m31.8s,34,34,0,3238,-2140,nan,DES14C3gqv-FUV.fits.gz
279,DES14C3gqv,2014-10-23,NUV,3h28m38.86s,-27d08m31.8s,64,64,0,3238,-1414,nan,DES14C3gqv-NUV.fits.gz
280,DES14C3hud,2014-10-18,FUV,3h28m39.14s,-28d06m29.7s,27,27,0,3971,-2135,nan,DES14C3hud-FUV.fits.gz
281,DES14C3hud,2014-10-18,NUV,3h28m39.14s,-28d06m29.7s,56,56,0,3971,-1409,nan,DES14C3hud-NUV.fits.gz
282,DES14C3mpt,2014-11-12,FUV,3h33m12.2s,-28d01m29.5s,79,79,0,4020,-2160,nan,DES14C3mpt-FUV.fits.gz
283,DES14C3mpt,2014-11-12,NUV,3h33m12.2s,-28d01m29.5s,196,196,0,4020,-1434,nan,DES14C3mpt-NUV.fits.gz
284,DES14C3nj,2014-08-15,FUV,3h34m03.05s,-28d19m05.4s,86,86,0,3931,-2071,nan,DES14C3nj-FUV.fits.gz
285,DES14C3nj,2014-08-15,NUV,3h34m03.05s,-28d19m05.4s,116,116,0,3931,-1345,nan,DES14C3nj-NUV.fits.gz
286,DES14C3rap,2014-12-09,FUV,3h31m11.39s,-27d57m33.5s,76,76,0,4047,-2187,nan,DES14C3rap-FUV.fits.gz
287,DES14C3rap,2014-12-09,NUV,3h31m11.39s,-27d57m33.5s,191,191,0,4047,-1461,nan,DES14C3rap-NUV.fits.gz
288,DES14E1anf,2014-09-02,FUV,0h33m56.13s,-43d20m59.1s,29,29,0,3642,-2530,nan,DES14E1anf-FUV.fits.gz
289,DES14E1anf,2014-09-02,NUV,0h33m56.13s,-43d20m59.1s,29,29,0,3642,-2530,nan,DES14E1anf-NUV.fits.gz
290,DES14E1rph,2014-12-11,FUV,0h27m25.54s,-42d51m01.5s,2,2,0,2669,-2631,nan,DES14E1rph-FUV.fits.gz
291,DES14E1rph,2014-12-11,NUV,0h27m25.54s,-42d51m01.5s,3,3,0,3370,-2631,nan,DES14E1rph-NUV.fits.gz
292,DES14E1tb,2014-08-15,NUV,0h28m48.01s,-43d33m44.2s,1,1,0,1040,-1040,nan,DES14E1tb-NUV.fits.gz
293,DES14E2u,2014-08-17,FUV,0h37m51.13s,-43d43m17.2s,66,66,0,3989,-2514,nan,DES14E2u-FUV.fits.gz
294,DES14E2u,2014-08-17,NUV,0h37m51.13s,-43d43m17.2s,73,73,0,3989,-1786,nan,DES14E2u-NUV.fits.gz
295,DES14S1aot,2014-09-02,FUV,2h51m12.85s,-0d40m08.8s,5,5,0,2510,-2083,nan,DES14S1aot-FUV.fits.gz
296,DES14S1aot,2014-09-02,NUV,2h51m12.85s,-0d40m08.8s,5,5,0,2510,-2083,nan,DES14S1aot-NUV.fits.gz
297,DES14S1aow,2014-09-02,FUV,2h50m35.72s,0d56m16.6s,4,4,0,2510,-2112,nan,DES14S1aow-FUV.fits.gz
298,DES14S1aow,2014-09-02,NUV,2h50m35.72s,0d56m16.6s,4,4,0,2510,-2112,nan,DES14S1aow-NUV.fits.gz
299,DES14S1aoz,2014-09-02,FUV,2h50m27.57s,-0d52m18.4s,7,7,0,3934,-2083,nan,DES14S1aoz-FUV.fits.gz
300,DES14S1aoz,2014-09-02,NUV,2h50m27.57s,-0d52m18.4s,8,8,0,3934,-1772,nan,DES14S1aoz-NUV.fits.gz
301,DES14S1lfk,2014-11-11,FUV,2h50m26.63s,-0d21m42.2s,5,5,0,2580,-2153,nan,DES14S1lfk-FUV.fits.gz
302,DES14S1lfk,2014-11-11,NUV,2h50m26.63s,-0d21m42.2s,5,5,0,2580,-2153,nan,DES14S1lfk-NUV.fits.gz
303,DES14S1rag,2014-12-09,FUV,2h50m15.02s,-0d44m41.9s,7,7,0,4032,-2181,nan,DES14S1rag-FUV.fits.gz
304,DES14S1rag,2014-12-09,NUV,2h50m15.02s,-0d44m41.9s,7,7,0,4032,-2181,nan,DES14S1rag-NUV.fits.gz
305,DES14S2bnq,2014-09-14,FUV,2h43m40.05s,-0d45m43s,1,1,0,3974,-3974,nan,DES14S2bnq-FUV.fits.gz
306,DES14S2bnq,2014-09-14,NUV,2h43m40.05s,-0d45m43s,4,4,0,3974,-1026,nan,DES14S2bnq-NUV.fits.gz
307,DES14S2boa,2014-09-14,NUV,2h44m19.15s,-0d27m01.3s,1,1,0,1026,-1026,nan,DES14S2boa-NUV.fits.gz
308,DES14S2dbi,2014-09-22,NUV,2h41m04.3s,-0d57m18.9s,1,1,0,1034,-1034,nan,DES14S2dbi-NUV.fits.gz
309,DES14S2pkz,2014-11-25,FUV,2h43m27.38s,-1d36m13.1s,2,2,0,4046,-4018,nan,DES14S2pkz-FUV.fits.gz
310,DES14S2pkz,2014-11-25,NUV,2h43m27.38s,-1d36m13.1s,4,4,0,4046,-1108,nan,DES14S2pkz-NUV.fits.gz
311,DES14S2pon,2014-11-25,NUV,2h41m12.39s,-0d45m51.7s,1,1,0,1098,-1098,nan,DES14S2pon-NUV.fits.gz
312,DES14S2qb,2014-08-20,NUV,2h43m59.72s,-0d54m22.1s,3,3,0,3949,-1011,nan,DES14S2qb-NUV.fits.gz
313,DES14X1oes,2014-11-25,FUV,2h19m19.9s,-5d47m22s,16,16,0,3687,-2584,nan,DES14X1oes-FUV.fits.gz
314,DES14X1oes,2014-11-25,NUV,2h19m19.9s,-5d47m22s,16,16,0,3687,-2584,nan,DES14X1oes-NUV.fits.gz
315,DES14X2ags,2014-09-03,FUV,2h24m00.58s,-6d29m51.8s,1,1,0,2501,-2501,nan,DES14X2ags-FUV.fits.gz
316,DES14X2ags,2014-09-03,NUV,2h24m00.58s,-6d29m51.8s,2,2,0,2501,-1409,nan,DES14X2ags-NUV.fits.gz
317,DES14X2bnz,2014-09-14,FUV,2h25m01.24s,-6d16m42.8s,1,1,0,2512,-2512,nan,DES14X2bnz-FUV.fits.gz
318,DES14X2bnz,2014-09-14,NUV,2h25m01.24s,-6d16m42.8s,2,2,0,2512,-1420,nan,DES14X2bnz-NUV.fits.gz
319,DES14X2byo,2014-09-22,FUV,2h23m46.93s,-6d08m12.3s,1,1,0,2520,-2520,nan,DES14X2byo-FUV.fits.gz
320,DES14X2byo,2014-09-22,NUV,2h23m46.93s,-6d08m12.3s,3,3,0,2520,-1428,nan,DES14X2byo-NUV.fits.gz
321,DES14X2dl,2014-08-17,FUV,2h22m44.29s,-6d03m48.9s,1,1,0,2484,-2484,nan,DES14X2dl-FUV.fits.gz
322,DES14X2dl,2014-08-17,NUV,2h22m44.29s,-6d03m48.9s,3,3,0,2484,-1392,nan,DES14X2dl-NUV.fits.gz
323,DES14X2eei,2014-09-22,NUV,2h22m53.77s,-6d15m24.5s,3,3,0,2520,-1428,nan,DES14X2eei-NUV.fits.gz
324,DES14X2rao,2014-12-09,FUV,2h24m01.9s,-6d48m38.2s,1,1,0,2598,-2598,nan,DES14X2rao-FUV.fits.gz
325,DES14X2rao,2014-12-09,NUV,2h24m01.9s,-6d48m38.2s,2,2,0,2598,-1506,nan,DES14X2rao-NUV.fits.gz
326,DES14X2raq,2014-12-09,FUV,2h23m36.76s,-5d28m53.2s,27,27,0,3676,-2208,nan,DES14X2raq-FUV.fits.gz
327,DES14X2raq,2014-12-09,NUV,2h23m36.76s,-5d28m53.2s,52,52,0,3676,-1487,nan,DES14X2raq-NUV.fits.gz
328,DES14X3aeb,2014-09-02,FUV,2h24m24.61s,-4d40m29.7s,114,114,0,3909,-2110,nan,DES14X3aeb-FUV.fits.gz
329,DES14X3aeb,2014-09-02,NUV,2h24m24.61s,-4d40m29.7s,171,171,0,3919,-1389,nan,DES14X3aeb-NUV.fits.gz
330,DES14X3ajv,2014-09-03,FUV,2h24m58.4s,-4d15m03.1s,131,131,0,3948,-2111,nan,DES14X3ajv-FUV.fits.gz
331,DES14X3ajv,2014-09-03,NUV,2h24m58.4s,-4d15m03.1s,182,182,0,3963,-1390,nan,DES14X3ajv-NUV.fits.gz
332,DES14X3amb,2014-09-14,FUV,2h23m17.03s,-5d10m55.6s,39,39,0,3590,-2122,nan,DES14X3amb-FUV.fits.gz
333,DES14X3amb,2014-09-14,NUV,2h23m17.03s,-5d10m55.6s,64,64,0,3590,-1401,nan,DES14X3amb-NUV.fits.gz
334,DES14X3ftq,2014-10-05,FUV,2h26m39.29s,-4d58m14.7s,63,63,0,3980,-2143,nan,DES14X3ftq-FUV.fits.gz
335,DES14X3jmx,2014-10-25,FUV,2h24m14.02s,-5d09m52.5s,3,3,0,2934,-2163,nan,DES14X3jmx-FUV.fits.gz
336,DES14X3jmx,2014-10-25,NUV,2h24m14.02s,-5d09m52.5s,27,27,0,2934,-1442,nan,DES14X3jmx-NUV.fits.gz
337,Eagle,2004-11-06,FUV,12h37m20.75s,62d13m41.5s,82,44,38,285,1291,474,Eagle-FUV.fits.gz
338,Eagle,2004-11-06,NUV,12h37m20.75s,62d13m41.5s,131,77,54,285,2314,162,Eagle-NUV.fits.gz
339,Emma,2006-04-22,FUV,14h34m30.139s,34d26m57.29s,2,0,2,-724,1066,725,Emma-FUV.fits.gz
340,Emma,2006-04-22,NUV,14h34m30.139s,34d26m57.29s,38,13,25,334,1066,17,Emma-NUV.fits.gz
341,ESSENCEf123,2003-12-01,FUV,2h09m57.282s,-3d32m26.609s,3,1,2,9,1431,1084,ESSENCEf123-FUV.fits.gz
342,ESSENCEf123,2003-12-01,NUV,2h09m57.282s,-3d32m26.609s,10,1,9,9,2563,1084,ESSENCEf123-NUV.fits.gz
343,ESSENCEf301,2003-12-13,FUV,2h27m26.51s,-8d42m24.9s,5,0,5,-313,1424,313,ESSENCEf301-FUV.fits.gz
344,ESSENCEf308,2003-12-13,FUV,2h29m22.39s,-8d37m38.4s,3,0,3,-1406,1764,1406,ESSENCEf308-FUV.fits.gz
345,ESSENCEg097,2004-10-05,FUV,23h27m37.16s,-9d35m21s,7,3,4,407,1433,357,ESSENCEg097-FUV.fits.gz
346,ESSENCEg097,2004-10-05,NUV,23h27m37.16s,-9d35m21s,16,3,13,407,2181,357,ESSENCEg097-NUV.fits.gz
347,ESSENCEg133,2004-09-18,FUV,2h09m49.63s,-4d10m55.1s,4,1,3,301,1139,792,ESSENCEg133-FUV.fits.gz
348,ESSENCEg133,2004-09-18,NUV,2h09m49.63s,-4d10m55.1s,42,1,41,301,2271,792,ESSENCEg133-NUV.fits.gz
349,ESSENCEg142,2004-10-09,FUV,23h28m37.7s,-8d45m04s,6,2,4,35,737,353,ESSENCEg142-FUV.fits.gz
350,ESSENCEg142,2004-10-09,NUV,23h28m37.7s,-8d45m04s,10,2,8,35,2177,353,ESSENCEg142-NUV.fits.gz
351,ESSENCEg225,2004-10-17,FUV,23h27m15.69s,-9d27m59.8s,4,1,3,419,1421,729,ESSENCEg225-FUV.fits.gz
352,ESSENCEg225,2004-10-17,NUV,23h27m15.69s,-9d27m59.8s,13,1,12,419,2169,729,ESSENCEg225-NUV.fits.gz
353,ESSENCEg230,2004-10-17,FUV,1h11m56.31s,0d07m27.7s,5,1,4,376,1436,1081,ESSENCEg230-FUV.fits.gz
354,ESSENCEg230,2004-10-17,NUV,1h11m56.31s,0d07m27.7s,14,1,13,376,2532,1081,ESSENCEg230-NUV.fits.gz
355,ESSENCEg240,2004-10-13,FUV,23h30m41.83s,-8d34m11s,6,2,4,39,733,349,ESSENCEg240-FUV.fits.gz
356,ESSENCEg240,2004-10-13,NUV,23h30m41.83s,-8d34m11s,10,2,8,39,2173,349,ESSENCEg240-NUV.fits.gz
